Structure,Threads,Elapsed Time
WFC Laborde 4,4,4307036621
WFC Laborde 8,4,3399541586
CDS Feldman 4,4,561427345
CDS Feldman 8,4,426453194
Xenium Michael,4,1268726705
CDS Michael,4,740136481
CDS SplitOrdered,4,1580559079
STL,8,9314997166
TBB,8,520942428
WFC Laborde 4,8,2658668486
WFC Laborde 8,8,2261033495
CDS Feldman 4,8,207307929
CDS Feldman 8,8,364970935
Xenium Michael,8,504774275
CDS Michael,8,845731349
CDS SplitOrdered,8,351262609
STL,16,9768979536
TBB,16,273574375
CDS Feldman 4,16,519198243
CDS Feldman 8,16,351569399
Xenium Michael,16,378270105
CDS Michael,16,714234573
CDS SplitOrdered,16,574813582
STL,32,10955351841
TBB,32,396394192
CDS Feldman 4,32,427687788
CDS Feldman 8,32,262817009
Xenium Michael,32,267085080
CDS Michael,32,559294499
CDS SplitOrdered,32,586194583
STL,1,1138028080
TBB,1,1285387426
WFC Laborde 4,1,1929728730
WFC Laborde 8,1,1731147121
CDS Feldman 4,1,1214630415
CDS Feldman 8,1,905919860
Xenium Michael,1,1786387202
CDS Michael,1,1195540229
CDS SplitOrdered,1,1461351281
STL,4,8563838197
TBB,4,1048758166
WFC Laborde 4,4,4101691176
CDS Feldman 4,4,1224055844
CDS Feldman 8,4,451974480
Xenium Michael,4,1069758329
CDS Michael,4,909641281
CDS SplitOrdered,4,878679211
STL,8,11961101588
TBB,8,449108188
WFC Laborde 4,8,2763445559
WFC Laborde 8,8,1895732384
CDS Feldman 4,8,259339386
CDS Feldman 8,8,159045414
Xenium Michael,8,609141423
CDS Michael,8,237867501
CDS SplitOrdered,8,984800878
STL,16,11399302827
TBB,16,443284540
WFC Laborde 4,16,1885861406
CDS Feldman 4,16,475189939
CDS Feldman 8,16,117050426
Xenium Michael,16,378979266
CDS Michael,16,746119429
CDS SplitOrdered,16,637477965
STL,32,12441957164
TBB,32,388572418
CDS Feldman 4,32,458289974
CDS Feldman 8,32,334557595
Xenium Michael,32,189674923
CDS Michael,32,664676681
CDS SplitOrdered,32,435384160
STL,1,1143071757
TBB,1,1048119766
WFC Laborde 4,1,1886422652
WFC Laborde 8,1,1810532965
CDS Feldman 4,1,1215612164
CDS Feldman 8,1,943769132
Xenium Michael,1,1806502552
CDS Michael,1,1195911330
CDS SplitOrdered,1,1457564708
STL,4,9864490160
TBB,4,1234182619
WFC Laborde 4,4,3905538623
WFC Laborde 8,4,3724413281
CDS Feldman 4,4,612479193
CDS Feldman 8,4,930751486
Xenium Michael,4,1136525898
CDS Michael,4,525962310
CDS SplitOrdered,4,1296438883
STL,8,9775825161
TBB,8,441111497
WFC Laborde 4,8,2645656448
WFC Laborde 8,8,2102881205
CDS Feldman 4,8,205972970
CDS Feldman 8,8,613398456
Xenium Michael,8,354195129
CDS Michael,8,390134151
CDS SplitOrdered,8,347774792
STL,16,9683998374
TBB,16,398944347
WFC Laborde 4,16,1003888530
CDS Feldman 4,16,410770770
CDS Feldman 8,16,308454229
Xenium Michael,16,386580763
CDS Michael,16,462383578
CDS SplitOrdered,16,850650804
STL,32,12075358170
TBB,32,328888809
CDS Feldman 4,32,428891734
CDS Feldman 8,32,371736013
Xenium Michael,32,240779344
CDS Michael,32,633375054
CDS SplitOrdered,32,658729846
STL,1,869197204
TBB,1,1037756911
WFC Laborde 4,1,1890869039
WFC Laborde 8,1,1828116760
CDS Feldman 4,1,1215775456
CDS Feldman 8,1,944996590
Xenium Michael,1,1803100641
CDS Michael,1,1191223736
CDS SplitOrdered,1,1460780447
STL,4,7142496101
TBB,4,1283176361
WFC Laborde 4,4,3958163536
WFC Laborde 8,4,3355925053
CDS Feldman 4,4,591937654
CDS Feldman 8,4,628630913
Xenium Michael,4,1077170208
CDS Michael,4,670459169
CDS SplitOrdered,4,995748885
STL,8,9839730339
TBB,8,500675057
WFC Laborde 4,8,3027226447
CDS Feldman 4,8,291735500
CDS Feldman 8,8,223812124
Xenium Michael,8,745346915
CDS Michael,8,297677552
CDS SplitOrdered,8,410597101
STL,16,11085429842
TBB,16,467813534
WFC Laborde 4,16,1898089687
WFC Laborde 8,16,1654288819
CDS Feldman 4,16,285427217
CDS Feldman 8,16,160975830
Xenium Michael,16,354991571
CDS Michael,16,911164866
CDS SplitOrdered,16,835676316
STL,32,11440370933
TBB,32,410694489
CDS Feldman 4,32,341897962
CDS Feldman 8,32,355565264
Xenium Michael,32,238914431
CDS Michael,32,335225176
CDS SplitOrdered,32,787369775
STL,1,1141115663
TBB,1,1288242472
WFC Laborde 4,1,1969137101
WFC Laborde 8,1,1767795986
CDS Feldman 4,1,1042897997
CDS Feldman 8,1,960008134
Xenium Michael,1,1803031984
CDS Michael,1,1191490740
CDS SplitOrdered,1,1460871072
STL,4,9494576326
TBB,4,1307819856
WFC Laborde 4,4,3592704910
WFC Laborde 8,4,3831671372
CDS Feldman 4,4,570608771
CDS Feldman 8,4,422894036
Xenium Michael,4,1268142924
CDS Michael,4,720853486
CDS SplitOrdered,4,1197280271
STL,8,10942542090
TBB,8,500909430
WFC Laborde 4,8,3145473012
WFC Laborde 8,8,1929265215
CDS Feldman 4,8,433558588
CDS Feldman 8,8,192146337
Xenium Michael,8,672287584
CDS Michael,8,218696153
CDS SplitOrdered,8,677431286
STL,16,9851766434
TBB,16,512411335
WFC Laborde 8,16,2110707840
CDS Feldman 4,16,255193222
CDS Feldman 8,16,402325793
Xenium Michael,16,216882094
CDS Michael,16,968301903
CDS SplitOrdered,16,366334837
STL,32,10641642745
TBB,32,394683765
WFC Laborde 4,32,1860851473
WFC Laborde 8,32,1810773279
CDS Feldman 4,32,471838904
CDS Feldman 8,32,283342176
Xenium Michael,32,249695462
CDS Michael,32,738469344
CDS SplitOrdered,32,673495053
