Structure,Threads,Elapsed Time
CDS SplitOrdered,16,4639957850
STL,32,8205337172
TBB,32,264413781
WFC Laborde 4,32,1109600891
WFC Laborde 8,32,1369268241
CDS Feldman 4,32,223602385
CDS Feldman 8,32,257155069
CDS Michael,32,330767526
Xenium Michael,32,242976998
CDS SplitOrdered,32,3799746354
STL,1,2742292780
TBB,1,3167799383
WFC Laborde 4,1,6461944808
WFC Laborde 8,1,4874280218
CDS Feldman 4,1,2807536366
CDS Feldman 8,1,2935915245
CDS Michael,1,2298420131
Xenium Michael,1,3159322298
CDS SplitOrdered,1,4197130772
STL,4,11523344632
TBB,4,1690578245
WFC Laborde 4,4,4912769161
WFC Laborde 8,4,3831785848
CDS Feldman 4,4,1324126061
CDS Feldman 8,4,1529081650
CDS Michael,4,1215490685
Xenium Michael,4,1279957398
CDS SplitOrdered,4,4871907274
STL,8,10584335721
TBB,8,937702379
WFC Laborde 4,8,2636266498
WFC Laborde 8,8,2064018359
CDS Feldman 4,8,544365348
CDS Feldman 8,8,467911271
CDS Michael,8,406648078
Xenium Michael,8,608333906
CDS SplitOrdered,8,5349752770
STL,16,9163143899
TBB,16,511262736
WFC Laborde 4,16,1299562842
WFC Laborde 8,16,1560997717
CDS Feldman 4,16,416198710
CDS Feldman 8,16,340692497
CDS Michael,16,232022850
Xenium Michael,16,356375150
CDS SplitOrdered,16,4307961140
STL,32,7324548700
TBB,32,327963727
WFC Laborde 4,32,1275201114
WFC Laborde 8,32,1140544676
CDS Feldman 4,32,218581441
CDS Feldman 8,32,261657619
CDS Michael,32,246995756
Xenium Michael,32,192647059
CDS SplitOrdered,32,4457538190
STL,1,2748302421
TBB,1,2952803688
WFC Laborde 4,1,6873155399
WFC Laborde 8,1,4885175829
CDS Feldman 4,1,4022276787
CDS Feldman 8,1,2695105692
CDS Michael,1,3194377773
Xenium Michael,1,3160500035
CDS SplitOrdered,1,4922334042
STL,4,10765361326
TBB,4,1988866092
WFC Laborde 4,4,5299230075
WFC Laborde 8,4,4076905856
CDS Feldman 4,4,1329329537
CDS Feldman 8,4,1478122121
CDS Michael,4,1174929282
Xenium Michael,4,1308819493
CDS SplitOrdered,4,5203309198
STL,8,9561528999
TBB,8,844364290
WFC Laborde 4,8,2767731524
WFC Laborde 8,8,1902017170
CDS Feldman 4,8,534636403
CDS Feldman 8,8,431060235
CDS Michael,8,611984681
Xenium Michael,8,710171971
CDS SplitOrdered,8,4438021107
STL,16,7747740238
TBB,16,384633100
WFC Laborde 4,16,1823767972
WFC Laborde 8,16,1501828075
CDS Feldman 4,16,420354671
CDS Feldman 8,16,289781107
CDS Michael,16,617447860
Xenium Michael,16,296656116
CDS SplitOrdered,16,4440192619
STL,32,7032778213
TBB,32,315113489
WFC Laborde 4,32,1235776394
WFC Laborde 8,32,1292036877
CDS Feldman 4,32,242130151
CDS Feldman 8,32,270885712
CDS Michael,32,314170137
Xenium Michael,32,201514507
CDS SplitOrdered,32,4454842428
STL,1,2753284910
TBB,1,2969907593
WFC Laborde 4,1,7190946771
WFC Laborde 8,1,4889012657
CDS Feldman 4,1,2573862819
CDS Feldman 8,1,2923795972
CDS Michael,1,2298133981
Xenium Michael,1,2979475990
CDS SplitOrdered,1,4233706823
STL,4,10302579139
TBB,4,1897146418
WFC Laborde 4,4,4803515329
WFC Laborde 8,4,3868098601
CDS Feldman 4,4,1223934427
CDS Feldman 8,4,1486639155
CDS Michael,4,1209452133
Xenium Michael,4,1314009475
CDS SplitOrdered,4,4578359480
STL,8,10578539321
TBB,8,913440135
WFC Laborde 4,8,2646566073
WFC Laborde 8,8,2199205234
CDS Feldman 4,8,627785992
CDS Feldman 8,8,532102646
CDS Michael,8,408095232
Xenium Michael,8,685893786
CDS SplitOrdered,8,5122834464
STL,16,7421820444
TBB,16,471345263
WFC Laborde 4,16,1902325074
WFC Laborde 8,16,1837769915
CDS Feldman 4,16,388712725
CDS Feldman 8,16,366844717
CDS Michael,16,478913471
Xenium Michael,16,277829735
CDS SplitOrdered,16,3712090166
STL,32,7333895728
TBB,32,272345181
WFC Laborde 4,32,1288292501
WFC Laborde 8,32,1334715957
CDS Feldman 4,32,227621857
CDS Feldman 8,32,262304267
CDS Michael,32,318320013
Xenium Michael,32,169345129
CDS SplitOrdered,32,3953974952
STL,1,2716596312
TBB,1,3139269866
WFC Laborde 4,1,6218247940
WFC Laborde 8,1,4627634499
CDS Feldman 4,1,2804599760
CDS Feldman 8,1,2918730931
CDS Michael,1,2286782280
Xenium Michael,1,3164538770
CDS SplitOrdered,1,4191313299
STL,4,14375290118
TBB,4,1730319451
WFC Laborde 4,4,5043073407
WFC Laborde 8,4,4185359776
CDS Feldman 4,4,1198367084
CDS Feldman 8,4,1333196576
CDS Michael,4,1197256419
Xenium Michael,4,1346761524
CDS SplitOrdered,4,5386566106
STL,8,9846840532
TBB,8,887285903
WFC Laborde 4,8,2677565433
WFC Laborde 8,8,2005763673
CDS Feldman 4,8,450872049
CDS Feldman 8,8,541018152
CDS Michael,8,588245964
Xenium Michael,8,660602313
CDS SplitOrdered,8,4843277735
STL,16,8650880833
TBB,16,511447416
WFC Laborde 4,16,1836118569
WFC Laborde 8,16,954819642
CDS Feldman 4,16,267387223
CDS Feldman 8,16,301308090
CDS Michael,16,389164571
Xenium Michael,16,272150286
CDS SplitOrdered,16,4480133881
STL,32,7304996703
TBB,32,419587423
WFC Laborde 4,32,1123791038
WFC Laborde 8,32,1334337184
CDS Feldman 4,32,202743422
CDS Feldman 8,32,210850767
CDS Michael,32,306589441
Xenium Michael,32,177959502
CDS SplitOrdered,32,4305323002
STL,1,2757024923
TBB,1,2951143471
WFC Laborde 4,1,6296712444
WFC Laborde 8,1,4884751724
CDS Feldman 4,1,2573064469
CDS Feldman 8,1,2915221910
CDS Michael,1,2295330795
Xenium Michael,1,3164405988
CDS SplitOrdered,1,4208843824
STL,4,11651301670
TBB,4,1865346100
WFC Laborde 4,4,4740967740
WFC Laborde 8,4,3805092315
CDS Feldman 4,4,1076915751
CDS Feldman 8,4,1372382563
CDS Michael,4,1128585487
Xenium Michael,4,1261519208
CDS SplitOrdered,4,5414780215
STL,8,10250565508
TBB,8,968661878
WFC Laborde 4,8,2688919299
WFC Laborde 8,8,2324317253
CDS Feldman 4,8,489138064
CDS Feldman 8,8,520973796
CDS Michael,8,593234991
Xenium Michael,8,695278012
CDS SplitOrdered,8,4756627970
STL,16,7653969756
TBB,16,372020533
WFC Laborde 4,16,1861096981
WFC Laborde 8,16,1192863976
CDS Feldman 4,16,266163585
CDS Feldman 8,16,288416356
CDS Michael,16,493797905
Xenium Michael,16,424306043
CDS SplitOrdered,16,5083172287
STL,32,7070249111
TBB,32,330059688
WFC Laborde 4,32,1204570858
WFC Laborde 8,32,1218764351
CDS Feldman 4,32,287213372
CDS Feldman 8,32,279485076
CDS Michael,32,310881466
Xenium Michael,32,178498046
CDS SplitOrdered,32,4415267754
