Structure,Threads,Elapsed Time
TBB,1,1132346401
WFC Laborde 4,1,1805175651
WFC Laborde 8,1,1917269977
CDS Feldman 4,1,1187355638
CDS Feldman 8,1,892727154
Xenium Michael,1,1942389097
CDS Michael,1,1160043490
CDS SplitOrdered,1,1402539465
STL,4,8408196818
TBB,4,1434528559
WFC Laborde 4,4,4041394349
WFC Laborde 8,4,3146899638
CDS Feldman 4,4,320060863
CDS Feldman 8,4,914181527
Xenium Michael,4,1201687375
CDS Michael,4,356547412
CDS SplitOrdered,4,1635217158
STL,8,9605257080
TBB,8,517300844
WFC Laborde 4,8,2183129637
WFC Laborde 8,8,1981198438
CDS Feldman 4,8,197663070
CDS Feldman 8,8,484823501
Xenium Michael,8,530963156
CDS Michael,8,214754916
CDS SplitOrdered,8,758913338
STL,16,8893055213
TBB,16,274429922
WFC Laborde 8,16,1380668653
CDS Feldman 4,16,261008717
CDS Feldman 8,16,240816252
Xenium Michael,16,248340793
CDS Michael,16,469590696
CDS SplitOrdered,16,567891316
STL,32,10367741151
TBB,32,326185300
CDS Feldman 4,32,367021800
CDS Feldman 8,32,284099857
Xenium Michael,32,205037796
CDS Michael,32,491721054
CDS SplitOrdered,32,527823488
STL,1,1142687114
TBB,1,1085577152
WFC Laborde 4,1,1806227805
WFC Laborde 8,1,1914131309
CDS Feldman 4,1,1190820062
CDS Feldman 8,1,894023139
Xenium Michael,1,1943136327
CDS Michael,1,1159267390
CDS SplitOrdered,1,1400941507
STL,4,7475765058
TBB,4,1182663581
WFC Laborde 4,4,4049681251
WFC Laborde 8,4,3155249130
CDS Feldman 4,4,314820525
CDS Feldman 8,4,491551475
Xenium Michael,4,1059484105
CDS Michael,4,977820451
CDS SplitOrdered,4,1174159094
STL,8,8511496766
TBB,8,554591625
WFC Laborde 4,8,2986894527
WFC Laborde 8,8,2091619792
CDS Feldman 4,8,193922114
CDS Feldman 8,8,424445842
Xenium Michael,8,307193704
CDS Michael,8,493026239
CDS SplitOrdered,8,267565366
STL,16,9530654514
TBB,16,338437202
WFC Laborde 4,16,1909508061
WFC Laborde 8,16,1832881146
CDS Feldman 4,16,134397564
CDS Feldman 8,16,219327719
Xenium Michael,16,425909987
CDS Michael,16,621017252
CDS SplitOrdered,16,563774658
STL,32,10258280393
TBB,32,288978511
WFC Laborde 4,32,1533279573
WFC Laborde 8,32,1774822782
CDS Feldman 4,32,377552388
CDS Feldman 8,32,264764134
Xenium Michael,32,232895174
CDS Michael,32,511766603
CDS SplitOrdered,32,449448768
STL,1,940159594
TBB,1,1062342345
WFC Laborde 4,1,1878928727
WFC Laborde 8,1,1641612491
CDS Feldman 4,1,1017332804
CDS Feldman 8,1,1161107086
Xenium Michael,1,1944743663
CDS Michael,1,1159092219
CDS SplitOrdered,1,1418445416
STL,4,7576179435
TBB,4,1459218587
WFC Laborde 4,4,4048034854
WFC Laborde 8,4,2818576238
CDS Feldman 4,4,687852174
CDS Feldman 8,4,819897828
Xenium Michael,4,1161978517
CDS Michael,4,603014272
CDS SplitOrdered,4,827481080
STL,8,9708736034
TBB,8,532073699
WFC Laborde 4,8,2283512769
CDS Feldman 4,8,350085521
CDS Feldman 8,8,209237162
Xenium Michael,8,683584610
CDS Michael,8,358560679
CDS SplitOrdered,8,765677522
STL,16,8974981952
TBB,16,304354396
CDS Feldman 4,16,217688898
CDS Feldman 8,16,318471772
Xenium Michael,16,205616382
CDS Michael,16,630208616
CDS SplitOrdered,16,459071647
STL,32,10379364294
TBB,32,331304675
WFC Laborde 8,32,1608741694
CDS Feldman 4,32,373846761
CDS Feldman 8,32,219042021
Xenium Michael,32,193304614
CDS Michael,32,511451819
CDS SplitOrdered,32,392891068
STL,1,897820802
TBB,1,1070445239
WFC Laborde 4,1,1803802317
WFC Laborde 8,1,1656365612
