Structure,Threads,Elapsed Time
CDS Michael,32,1105748795
CDS SplitOrdered,32,1062319634
STL,1,2292463997
TBB,1,2562587568
WFC Laborde 4,1,4142035417
WFC Laborde 8,1,4224582107
CDS Feldman 4,1,4345427964
CDS Feldman 8,1,4572725730
Xenium Michael,1,3470859478
CDS Michael,1,3024697807
CDS SplitOrdered,1,3943435687
STL,4,16251077389
TBB,4,1978411963
CDS Feldman 4,4,2342831004
CDS Feldman 8,4,2368015043
Xenium Michael,4,2085323355
CDS Michael,4,2128251451
CDS SplitOrdered,4,2165352151
STL,8,16499808220
TBB,8,1092871767
CDS Feldman 4,8,1289100910
CDS Feldman 8,8,1289337346
Xenium Michael,8,1161838035
CDS Michael,8,1379123825
CDS SplitOrdered,8,1293928180
STL,16,16911716149
TBB,16,396081596
CDS Feldman 4,16,1141802110
CDS Feldman 8,16,923940998
Xenium Michael,16,827814567
CDS Michael,16,790069163
CDS SplitOrdered,16,1035165280
STL,32,17738379202
TBB,32,424490611
CDS Feldman 4,32,902177318
CDS Feldman 8,32,826792864
Xenium Michael,32,441255652
CDS Michael,32,1034187792
CDS SplitOrdered,32,995878983
STL,1,2019605763
TBB,1,2554652508
WFC Laborde 4,1,4151762371
WFC Laborde 8,1,4203637232
CDS Feldman 4,1,4298702919
CDS Feldman 8,1,4573307981
Xenium Michael,1,3473932164
CDS Michael,1,3028593191
CDS SplitOrdered,1,3554144216
STL,4,13939813628
TBB,4,1826974420
CDS Feldman 4,4,2436222209
CDS Feldman 8,4,2483337209
Xenium Michael,4,2408249754
CDS Michael,4,1839865127
CDS SplitOrdered,4,2354509246
STL,8,16680692998
TBB,8,792550347
CDS Feldman 4,8,1397945470
CDS Feldman 8,8,1543893427
Xenium Michael,8,1285717605
CDS Michael,8,1169384451
CDS SplitOrdered,8,1496124989
STL,16,18055991095
TBB,16,452257687
CDS Feldman 4,16,890364758
CDS Feldman 8,16,1391495202
Xenium Michael,16,523275750
CDS Michael,16,971536108
CDS SplitOrdered,16,1051168999
STL,32,17522895990
TBB,32,460954290
CDS Feldman 4,32,1058320747
CDS Feldman 8,32,1005562822
Xenium Michael,32,663872347
CDS Michael,32,944298606
CDS SplitOrdered,32,996168689
STL,1,2284221445
TBB,1,2827678090
WFC Laborde 4,1,4136806819
WFC Laborde 8,1,4213936095
CDS Feldman 4,1,4361158352
CDS Feldman 8,1,4513407979
Xenium Michael,1,3254037253
CDS Michael,1,2845594871
CDS SplitOrdered,1,3542954289
STL,4,14917075447
TBB,4,1718650995
CDS Feldman 4,4,2388940938
CDS Feldman 8,4,2318000044
Xenium Michael,4,2357282254
CDS Michael,4,1913830563
CDS SplitOrdered,4,2271354849
STL,8,16446168140
TBB,8,928054395
CDS Feldman 4,8,1387925340
CDS Feldman 8,8,1302232437
Xenium Michael,8,1297841133
CDS Michael,8,1303905650
CDS SplitOrdered,8,1487208931
STL,16,15946100795
TBB,16,540242256
CDS Feldman 4,16,839674618
CDS Feldman 8,16,942877937
Xenium Michael,16,784550803
CDS Michael,16,795230405
CDS SplitOrdered,16,1325974039
STL,32,17201450305
TBB,32,438968078
CDS Feldman 4,32,830242803
CDS Feldman 8,32,922871404
Xenium Michael,32,464548137
CDS Michael,32,1086761923
CDS SplitOrdered,32,984858147
STL,1,2033970138
TBB,1,2612018295
WFC Laborde 4,1,4429323988
WFC Laborde 8,1,4218715180
CDS Feldman 4,1,4386223594
CDS Feldman 8,1,4585551318
Xenium Michael,1,3303403767
CDS Michael,1,2773402401
CDS SplitOrdered,1,3277217703
STL,4,14018183406
TBB,4,1792605147
CDS Feldman 4,4,2254871531
CDS Feldman 8,4,2313705223
Xenium Michael,4,2038285750
CDS Michael,4,2231284689
CDS SplitOrdered,4,2111924648
STL,8,17407972067
TBB,8,1024926872
CDS Feldman 4,8,1381223524
CDS Feldman 8,8,1574375526
Xenium Michael,8,1145944322
CDS Michael,8,1368906452
CDS SplitOrdered,8,1509358032
STL,16,15605540141
TBB,16,401178140
CDS Feldman 4,16,826993671
CDS Feldman 8,16,914940726
Xenium Michael,16,748540933
CDS Michael,16,857371467
CDS SplitOrdered,16,899898667
STL,32,16082928810
TBB,32,442148720
CDS Feldman 4,32,920699389
CDS Feldman 8,32,961100117
Xenium Michael,32,407670712
CDS Michael,32,901768519
CDS SplitOrdered,32,1167402169
