Structure,Threads,Elapsed Time
CDS Michael,32,1042495016
CDS SplitOrdered,32,840890680
STL,1,2261144915
TBB,1,2594778741
WFC Laborde 4,1,4590967958
WFC Laborde 8,1,4249721979
CDS Feldman 4,1,4297716791
CDS Feldman 8,1,4497971630
Xenium Michael,1,3303337786
CDS Michael,1,3025645477
CDS SplitOrdered,1,3550437399
STL,4,13235209271
TBB,4,1778501579
CDS Feldman 4,4,2360491878
CDS Feldman 8,4,2424769799
Xenium Michael,4,2086187868
CDS Michael,4,2112325388
CDS SplitOrdered,4,2344446834
STL,8,17612283472
TBB,8,837083944
CDS Feldman 4,8,1350261116
CDS Feldman 8,8,1361362181
Xenium Michael,8,1264875071
CDS Michael,8,1254079259
CDS SplitOrdered,8,1539338433
STL,16,16623865752
TBB,16,487096528
CDS Feldman 4,16,838498086
CDS Feldman 8,16,976102583
Xenium Michael,16,717502349
CDS Michael,16,890710996
CDS SplitOrdered,16,892439823
STL,32,17541968283
TBB,32,474673379
CDS Feldman 4,32,845711972
CDS Feldman 8,32,868479121
Xenium Michael,32,425035339
CDS Michael,32,1082308378
CDS SplitOrdered,32,943101006
STL,1,2034875133
TBB,1,2557652089
WFC Laborde 4,1,4327546453
WFC Laborde 8,1,4102541854
CDS Feldman 4,1,4310374983
CDS Feldman 8,1,4583159747
Xenium Michael,1,3269259602
CDS Michael,1,3025830415
CDS SplitOrdered,1,3543389138
STL,4,11839829993
TBB,4,1843881745
CDS Feldman 4,4,2078953475
CDS Feldman 8,4,2217796974
Xenium Michael,4,2243255550
CDS Michael,4,2095848074
CDS SplitOrdered,4,2561784923
STL,8,16693455697
TBB,8,776565431
CDS Feldman 4,8,1516545142
CDS Feldman 8,8,1509430921
Xenium Michael,8,1182520856
CDS Michael,8,1172852543
CDS SplitOrdered,8,1418131653
STL,16,17051474961
TBB,16,520260365
CDS Feldman 4,16,975275704
CDS Feldman 8,16,903346508
Xenium Michael,16,618332157
CDS Michael,16,864293109
CDS SplitOrdered,16,1249651244
STL,32,16910053419
TBB,32,424783207
CDS Feldman 4,32,1053877417
CDS Feldman 8,32,928740559
Xenium Michael,32,415979767
CDS Michael,32,931263233
CDS SplitOrdered,32,985462064
STL,1,2259158648
TBB,1,2557654803
WFC Laborde 4,1,4378392040
WFC Laborde 8,1,3987841746
CDS Feldman 4,1,4309367289
CDS Feldman 8,1,4827360343
Xenium Michael,1,3473157728
CDS Michael,1,2849485993
CDS SplitOrdered,1,3281757989
STL,4,14712709288
TBB,4,1750561046
CDS Feldman 4,4,2355090059
CDS Feldman 8,4,2175525072
Xenium Michael,4,2110573447
CDS Michael,4,1964808456
CDS SplitOrdered,4,2237223028
STL,8,18241065997
TBB,8,869926354
CDS Feldman 4,8,1309102784
CDS Feldman 8,8,1338925540
Xenium Michael,8,1378237119
CDS Michael,8,1382366137
CDS SplitOrdered,8,1303210319
STL,16,17596387342
TBB,16,530516856
CDS Feldman 4,16,1150144275
CDS Feldman 8,16,897591224
Xenium Michael,16,583953180
CDS Michael,16,918888288
CDS SplitOrdered,16,997166185
STL,32,17679331721
TBB,32,421073807
CDS Feldman 4,32,1066297797
CDS Feldman 8,32,895963339
Xenium Michael,32,463575673
CDS Michael,32,891442512
CDS SplitOrdered,32,873276855
STL,1,2267374986
TBB,1,2559819303
WFC Laborde 4,1,4372072902
WFC Laborde 8,1,4014691275
CDS Feldman 4,1,4307676035
CDS Feldman 8,1,4579344845
Xenium Michael,1,3274253821
CDS Michael,1,3032422440
CDS SplitOrdered,1,3548844011
STL,4,12672074712
TBB,4,1751670099
CDS Feldman 4,4,2430587401
CDS Feldman 8,4,2268548373
Xenium Michael,4,2260822618
CDS Michael,4,1977552136
CDS SplitOrdered,4,2116439285
STL,8,17401865145
TBB,8,716520596
CDS Feldman 4,8,1307380628
CDS Feldman 8,8,1273571796
Xenium Michael,8,1385807967
CDS Michael,8,1280543770
CDS SplitOrdered,8,1335410524
STL,16,15382818142
TBB,16,496368661
CDS Feldman 4,16,909656900
CDS Feldman 8,16,941750639
Xenium Michael,16,692039917
CDS Michael,16,862653671
CDS SplitOrdered,16,968276392
STL,32,16470348916
TBB,32,405066438
CDS Feldman 4,32,893383299
CDS Feldman 8,32,810750726
Xenium Michael,32,488303535
CDS Michael,32,988960612
CDS SplitOrdered,32,974791274
