Structure,Threads,Elapsed Time
TBB,32,183635316
WFC Laborde 4,32,717926518
WFC Laborde 8,32,979974103
CDS Feldman 4,32,109683178
CDS Feldman 8,32,95397442
CDS Michael,32,118671592
Xenium Michael,32,1583800334
CDS SplitOrdered,32,153140907
STL,1,4344350700
TBB,1,4128224773
WFC Laborde 4,1,11846010711
WFC Laborde 8,1,8488299848
CDS Feldman 4,1,4306119966
CDS Feldman 8,1,4050750622
CDS Michael,1,3248457152
Xenium Michael,1,9822009288
CDS SplitOrdered,1,5190008785
STL,4,10165611519
TBB,4,1603525376
WFC Laborde 4,4,3883852461
WFC Laborde 8,4,2941076063
CDS Feldman 4,4,841477036
CDS Feldman 8,4,719009635
CDS Michael,4,863169767
Xenium Michael,4,5725889838
CDS SplitOrdered,4,1737733326
STL,8,9645820436
TBB,8,307187180
WFC Laborde 4,8,2140674752
WFC Laborde 8,8,1444667169
CDS Feldman 4,8,394758938
CDS Feldman 8,8,242833232
CDS Michael,8,220016634
Xenium Michael,8,4604038115
CDS SplitOrdered,8,399659452
STL,16,6704934738
TBB,16,309817269
WFC Laborde 4,16,1228072673
WFC Laborde 8,16,480681316
CDS Feldman 4,16,172065459
CDS Feldman 8,16,163062154
CDS Michael,16,147448990
Xenium Michael,16,2201394745
CDS SplitOrdered,16,275151427
STL,32,7104059314
TBB,32,198083629
WFC Laborde 4,32,949312969
WFC Laborde 8,32,994944365
CDS Feldman 4,32,95563316
CDS Feldman 8,32,127821599
CDS Michael,32,126869294
Xenium Michael,32,1428878918
CDS SplitOrdered,32,171266011
STL,1,4138677676
TBB,1,4110999743
WFC Laborde 4,1,9810123175
WFC Laborde 8,1,8209770774
CDS Feldman 4,1,4320184331
CDS Feldman 8,1,3803786439
CDS Michael,1,3223399940
Xenium Michael,1,9452117563
CDS SplitOrdered,1,5128608841
STL,4,9273171847
TBB,4,1448143709
WFC Laborde 4,4,3705667157
WFC Laborde 8,4,3377463954
CDS Feldman 4,4,865279422
CDS Feldman 8,4,921294760
CDS Michael,4,805738403
Xenium Michael,4,6532693538
CDS SplitOrdered,4,1420381889
STL,8,7582890959
TBB,8,377808772
WFC Laborde 4,8,1998265744
WFC Laborde 8,8,1434185453
CDS Feldman 4,8,309425594
CDS Feldman 8,8,251163649
CDS Michael,8,251563331
Xenium Michael,8,4189856484
CDS SplitOrdered,8,517695170
STL,16,7062218873
TBB,16,205573740
WFC Laborde 4,16,1384815844
WFC Laborde 8,16,1193111161
CDS Feldman 4,16,185800006
CDS Feldman 8,16,186108024
CDS Michael,16,144645674
Xenium Michael,16,1949886366
CDS SplitOrdered,16,278152447
STL,32,6070514061
TBB,32,189362771
