Structure,Threads,Elapsed Time
WFC Laborde 4,32,1295149598
WFC Laborde 8,32,1300146429
CDS Feldman 4,32,171101361
CDS Feldman 8,32,165544867
CDS Michael,32,187636702
Xenium Michael,32,204142954
CDS SplitOrdered,32,386653830
STL,1,2759723392
TBB,1,3379380940
WFC Laborde 4,1,6359461583
WFC Laborde 8,1,5641026573
CDS Feldman 4,1,3370932985
CDS Feldman 8,1,2686036836
CDS Michael,1,2639978778
Xenium Michael,1,2978246682
CDS SplitOrdered,1,3955892404
STL,4,11978649948
TBB,4,1698699173
WFC Laborde 4,4,4883464876
WFC Laborde 8,4,4097527014
CDS Feldman 4,4,1219440330
CDS Feldman 8,4,1520097717
CDS Michael,4,1371600400
Xenium Michael,4,1465232053
CDS SplitOrdered,4,1968562947
STL,8,10565363841
TBB,8,716034250
WFC Laborde 4,8,2415213039
WFC Laborde 8,8,1639118274
CDS Feldman 4,8,470707650
CDS Feldman 8,8,620993371
CDS Michael,8,469711037
Xenium Michael,8,641487558
CDS SplitOrdered,8,840063815
STL,16,8030595404
TBB,16,460864216
WFC Laborde 4,16,1494302627
WFC Laborde 8,16,1406598033
CDS Feldman 4,16,333045224
CDS Feldman 8,16,219995327
CDS Michael,16,221284399
Xenium Michael,16,316908759
CDS SplitOrdered,16,649149416
STL,32,8732659055
TBB,32,289980361
WFC Laborde 4,32,1230716355
WFC Laborde 8,32,1032921567
CDS Feldman 4,32,165244150
CDS Feldman 8,32,172421675
CDS Michael,32,176206310
Xenium Michael,32,174668863
CDS SplitOrdered,32,280568688
STL,1,2756472595
TBB,1,4339195963
WFC Laborde 4,1,6403768638
WFC Laborde 8,1,4931558342
CDS Feldman 4,1,2854408980
CDS Feldman 8,1,3610052878
CDS Michael,1,2655458865
Xenium Michael,1,3233060315
CDS SplitOrdered,1,3945368510
STL,4,10778009104
TBB,4,1761805498
WFC Laborde 4,4,4733321110
WFC Laborde 8,4,4113524448
CDS Feldman 4,4,1254737063
CDS Feldman 8,4,1488188537
CDS Michael,4,1265770389
Xenium Michael,4,1314370259
CDS SplitOrdered,4,2035379329
STL,8,8880776400
TBB,8,741909256
WFC Laborde 4,8,2493146870
WFC Laborde 8,8,1878651697
CDS Feldman 4,8,518670369
CDS Feldman 8,8,441214555
CDS Michael,8,462955009
Xenium Michael,8,602488384
CDS SplitOrdered,8,804603630
STL,16,8192049417
TBB,16,412549142
WFC Laborde 4,16,1356184422
WFC Laborde 8,16,1480828237
CDS Feldman 4,16,305399259
CDS Feldman 8,16,261501761
CDS Michael,16,212471486
Xenium Michael,16,335488625
CDS SplitOrdered,16,679387544
STL,32,7113982811
TBB,32,257077422
WFC Laborde 4,32,1236714997
WFC Laborde 8,32,982670004
CDS Feldman 4,32,172458304
CDS Feldman 8,32,225205890
CDS Michael,32,183979577
Xenium Michael,32,176345183
CDS SplitOrdered,32,315360979
STL,1,3123226335
TBB,1,3139392200
WFC Laborde 4,1,6603052220
WFC Laborde 8,1,4933583751
CDS Feldman 4,1,2685317507
CDS Feldman 8,1,2623914899
CDS Michael,1,2642505815
Xenium Michael,1,3065696141
CDS SplitOrdered,1,3972269438
STL,4,12586711132
TBB,4,1696840182
WFC Laborde 4,4,4931057772
WFC Laborde 8,4,4038525006
CDS Feldman 4,4,1184704518
CDS Feldman 8,4,1378934722
CDS Michael,4,1260150335
Xenium Michael,4,1420395555
CDS SplitOrdered,4,2075956476
STL,8,10320859682
TBB,8,882193478
WFC Laborde 4,8,2497844335
WFC Laborde 8,8,1765249981
CDS Feldman 4,8,613891222
CDS Feldman 8,8,425453657
CDS Michael,8,477500708
Xenium Michael,8,538429123
CDS SplitOrdered,8,944637434
STL,16,8819393405
TBB,16,424080229
WFC Laborde 4,16,1571949668
WFC Laborde 8,16,772750763
CDS Feldman 4,16,233083940
CDS Feldman 8,16,226646354
CDS Michael,16,313723263
Xenium Michael,16,446669607
CDS SplitOrdered,16,570167251
STL,32,7658367123
TBB,32,271764902
WFC Laborde 4,32,1263093453
WFC Laborde 8,32,859308384
CDS Feldman 4,32,182620799
CDS Feldman 8,32,168658866
CDS Michael,32,188986296
Xenium Michael,32,174537098
CDS SplitOrdered,32,298077803
STL,1,2752125989
TBB,1,3357786547
WFC Laborde 4,1,6368862855
WFC Laborde 8,1,4901411035
CDS Feldman 4,1,2839282358
CDS Feldman 8,1,2827842520
CDS Michael,1,2636404108
Xenium Michael,1,3230148417
CDS SplitOrdered,1,3948145248
STL,4,10752783547
TBB,4,1701633645
WFC Laborde 4,4,4745722006
WFC Laborde 8,4,4162385337
CDS Feldman 4,4,1175075089
CDS Feldman 8,4,1426394351
CDS Michael,4,1332751948
Xenium Michael,4,1306515056
CDS SplitOrdered,4,1880091167
STL,8,10400392509
TBB,8,862314973
WFC Laborde 4,8,2407287375
WFC Laborde 8,8,1943245286
CDS Feldman 4,8,571376313
CDS Feldman 8,8,494313293
CDS Michael,8,452619090
Xenium Michael,8,543784688
CDS SplitOrdered,8,953014513
STL,16,7930143761
TBB,16,436970133
WFC Laborde 4,16,1313813939
WFC Laborde 8,16,787170366
CDS Feldman 4,16,231870164
CDS Feldman 8,16,301937701
CDS Michael,16,221614028
Xenium Michael,16,323286920
CDS SplitOrdered,16,492789429
STL,32,8074615217
TBB,32,290537854
WFC Laborde 4,32,1185299712
WFC Laborde 8,32,1233694948
CDS Feldman 4,32,173709059
CDS Feldman 8,32,172945381
CDS Michael,32,176647002
Xenium Michael,32,170593030
CDS SplitOrdered,32,339448589
STL,1,2608034814
TBB,1,3336135277
WFC Laborde 4,1,6574535265
WFC Laborde 8,1,4914165320
CDS Feldman 4,1,3651524284
CDS Feldman 8,1,2666162988
CDS Michael,1,2459454661
Xenium Michael,1,3220105845
CDS SplitOrdered,1,4135058896
STL,4,12593710351
TBB,4,1614934543
WFC Laborde 4,4,4832503593
WFC Laborde 8,4,4162547573
CDS Feldman 4,4,1272459367
CDS Feldman 8,4,1398466212
CDS Michael,4,1256474076
Xenium Michael,4,1427368013
CDS SplitOrdered,4,1980348169
STL,8,8778097920
TBB,8,772461204
WFC Laborde 4,8,2473269758
WFC Laborde 8,8,1520528790
CDS Feldman 4,8,498899064
CDS Feldman 8,8,496553827
CDS Michael,8,407202370
Xenium Michael,8,582364922
CDS SplitOrdered,8,881628467
STL,16,6980010737
TBB,16,434053300
WFC Laborde 4,16,1445119973
WFC Laborde 8,16,1313144482
CDS Feldman 4,16,246832363
CDS Feldman 8,16,301467130
CDS Michael,16,312556403
Xenium Michael,16,319007822
CDS SplitOrdered,16,384765287
STL,32,6956727163
TBB,32,293075509
WFC Laborde 4,32,1199977049
WFC Laborde 8,32,1341935956
CDS Feldman 4,32,218469901
CDS Feldman 8,32,163816755
CDS Michael,32,198470236
Xenium Michael,32,183652163
CDS SplitOrdered,32,275702286
