Structure,Threads,Elapsed Time
WFC Laborde 4,32,1042370995
WFC Laborde 8,32,1206304265
CDS Feldman 4,32,185844548
CDS Feldman 8,32,177277140
Xenium Michael,32,248633400
CDS Michael,32,291758358
CDS SplitOrdered,32,356343342
STL,1,1003432207
TBB,1,1095947322
WFC Laborde 4,1,1864668047
WFC Laborde 8,1,1887404700
CDS Feldman 4,1,866578906
CDS Feldman 8,1,744332280
Xenium Michael,1,1843777983
CDS Michael,1,766833763
CDS SplitOrdered,1,1277069788
STL,4,7242084581
TBB,4,1055894458
WFC Laborde 4,4,3212402647
WFC Laborde 8,4,2420230774
CDS Feldman 4,4,225104567
CDS Feldman 8,4,733780692
Xenium Michael,4,1127032685
CDS Michael,4,445230025
CDS SplitOrdered,4,743600783
STL,8,6880120533
TBB,8,256256692
WFC Laborde 4,8,2070422910
WFC Laborde 8,8,1364973098
CDS Feldman 4,8,140071341
CDS Feldman 8,8,318331838
Xenium Michael,8,320482903
CDS Michael,8,149574796
CDS SplitOrdered,8,449839109
STL,16,7693304589
TBB,16,217550094
WFC Laborde 4,16,1448468586
WFC Laborde 8,16,1140319702
CDS Feldman 4,16,89805609
CDS Feldman 8,16,226774519
Xenium Michael,16,180151712
CDS Michael,16,134122307
CDS SplitOrdered,16,322404174
STL,32,6519212269
TBB,32,252860240
WFC Laborde 4,32,1013353748
WFC Laborde 8,32,1203050874
CDS Feldman 4,32,209722842
CDS Feldman 8,32,181931367
Xenium Michael,32,183169109
CDS Michael,32,310373883
CDS SplitOrdered,32,360406433
STL,1,998396709
TBB,1,1096716374
WFC Laborde 4,1,1822654860
WFC Laborde 8,1,1886951457
CDS Feldman 4,1,1069867834
CDS Feldman 8,1,1015907244
Xenium Michael,1,1846484088
CDS Michael,1,784405500
CDS SplitOrdered,1,1257165340
STL,4,4721982098
TBB,4,865240088
WFC Laborde 4,4,3437058855
WFC Laborde 8,4,2724734031
CDS Feldman 4,4,467348113
CDS Feldman 8,4,526061008
Xenium Michael,4,1077749068
CDS Michael,4,231354049
CDS SplitOrdered,4,1042120684
STL,8,5868076373
TBB,8,274544404
WFC Laborde 4,8,1929661656
WFC Laborde 8,8,1657344319
CDS Feldman 4,8,142113229
CDS Feldman 8,8,148131517
Xenium Michael,8,436507929
CDS Michael,8,145778929
CDS SplitOrdered,8,323276655
STL,16,6110823261
TBB,16,289416348
WFC Laborde 4,16,1267950718
WFC Laborde 8,16,373082421
CDS Feldman 4,16,247260324
CDS Feldman 8,16,273976783
Xenium Michael,16,253289165
CDS Michael,16,314208431
CDS SplitOrdered,16,259770012
STL,32,7310411943
TBB,32,285495139
WFC Laborde 4,32,1070070505
WFC Laborde 8,32,1275277048
CDS Feldman 4,32,151402870
CDS Feldman 8,32,205871808
Xenium Michael,32,194740840
CDS Michael,32,198569141
CDS SplitOrdered,32,353025375
STL,1,732275640
TBB,1,1095627861
WFC Laborde 4,1,2071093714
WFC Laborde 8,1,1655153739
CDS Feldman 4,1,801604193
CDS Feldman 8,1,819720481
Xenium Michael,1,1846136526
CDS Michael,1,739110126
CDS SplitOrdered,1,1449148052
STL,4,5727493136
TBB,4,918256248
WFC Laborde 4,4,3255391252
WFC Laborde 8,4,2670971694
CDS Feldman 4,4,497789702
CDS Feldman 8,4,493454590
