Structure,Threads,Elapsed Time
CDS Michael,16,752165906
Xenium Michael,16,769613911
CDS SplitOrdered,16,1044079904
STL,32,26643493455
TBB,32,527230449
WFC Laborde 4,32,990354553
CDS Feldman 4,32,644334033
CDS Feldman 8,32,589497617
CDS Michael,32,499533017
Xenium Michael,32,448828488
CDS SplitOrdered,32,591618516
STL,1,8344749044
TBB,1,11603939152
WFC Laborde 4,1,13440663957
WFC Laborde 8,1,13560700241
CDS Feldman 4,1,16932767097
CDS Feldman 8,1,25464766578
CDS Michael,1,20563827354
Xenium Michael,1,20346580053
CDS SplitOrdered,1,23001060233
STL,4,42795189615
TBB,4,2840923492
WFC Laborde 4,4,7339071692
WFC Laborde 8,4,5571335995
CDS Feldman 4,4,4210568853
CDS Feldman 8,4,3664596733
CDS Michael,4,2850742966
Xenium Michael,4,3165860082
CDS SplitOrdered,4,3878287703
STL,8,48201768578
TBB,8,1548601126
WFC Laborde 4,8,2685002585
WFC Laborde 8,8,2467571609
CDS Feldman 4,8,2056560358
CDS Feldman 8,8,2135347735
CDS Michael,8,1311023238
Xenium Michael,8,1251113889
CDS SplitOrdered,8,1717721293
STL,16,39398713542
TBB,16,710108277
WFC Laborde 4,16,1474929866
WFC Laborde 8,16,1508685447
CDS Feldman 4,16,1152777170
CDS Feldman 8,16,1132492882
CDS Michael,16,644948200
Xenium Michael,16,800656952
CDS SplitOrdered,16,945296588
STL,32,24191191936
TBB,32,399814669
WFC Laborde 4,32,967689183
WFC Laborde 8,32,1208654993
CDS Feldman 4,32,569871209
CDS Feldman 8,32,691410265
CDS Michael,32,382567296
Xenium Michael,32,424633292
CDS SplitOrdered,32,598640326
STL,1,8386212134
TBB,1,8778527223
WFC Laborde 4,1,18725773757
WFC Laborde 8,1,14533800538
CDS Feldman 4,1,16739073992
CDS Feldman 8,1,12599268905
CDS Michael,1,13676236238
Xenium Michael,1,12922915394
CDS SplitOrdered,1,10701405087
STL,4,52384532482
TBB,4,4137676847
WFC Laborde 4,4,5971096834
WFC Laborde 8,4,5485197749
CDS Feldman 4,4,4067208184
CDS Feldman 8,4,4012797883
CDS Michael,4,2933379340
Xenium Michael,4,3273415148
CDS SplitOrdered,4,3616934183
STL,8,41942445663
TBB,8,1546979073
WFC Laborde 4,8,3007515406
WFC Laborde 8,8,2702786878
CDS Feldman 4,8,2219890598
CDS Feldman 8,8,1969908472
CDS Michael,8,1363613921
Xenium Michael,8,1377044042
CDS SplitOrdered,8,1954734831
STL,16,40267362853
TBB,16,750622516
WFC Laborde 4,16,1403944285
WFC Laborde 8,16,1174096532
CDS Feldman 4,16,1125643116
CDS Feldman 8,16,1187891743
CDS Michael,16,855866930
Xenium Michael,16,768197033
CDS SplitOrdered,16,973404675
STL,32,26788697068
TBB,32,444046352
WFC Laborde 4,32,977247101
WFC Laborde 8,32,1016605070
CDS Feldman 4,32,612276511
CDS Feldman 8,32,570461226
