Structure,Threads,Elapsed Time
TBB,16,252893198
WFC Laborde 8,16,1734862720
CDS Feldman 4,16,207155366
CDS Feldman 8,16,290121145
Xenium Michael,16,265649149
CDS Michael,16,416291934
CDS SplitOrdered,16,367002855
STL,32,9154347485
TBB,32,247373532
CDS Feldman 4,32,309730407
CDS Feldman 8,32,323950291
Xenium Michael,32,323261929
CDS Michael,32,415165848
CDS SplitOrdered,32,481586632
STL,1,1132598602
TBB,1,1277862258
WFC Laborde 4,1,4082333116
WFC Laborde 8,1,4051180025
CDS Feldman 4,1,1507863785
CDS Feldman 8,1,1439095016
Xenium Michael,1,2238404856
CDS Michael,1,973478550
CDS SplitOrdered,1,1450495500
STL,4,6200828456
TBB,4,955200401
WFC Laborde 4,4,3448735917
CDS Feldman 4,4,731107276
CDS Feldman 8,4,651175534
Xenium Michael,4,1323068620
CDS Michael,4,566785217
CDS SplitOrdered,4,1090248226
STL,8,7976875129
TBB,8,278845708
WFC Laborde 4,8,2611847860
CDS Feldman 4,8,443367504
CDS Feldman 8,8,255267561
Xenium Michael,8,583690991
CDS Michael,8,220815345
CDS SplitOrdered,8,668486974
STL,16,6071702573
TBB,16,166715087
WFC Laborde 4,16,1664461296
CDS Feldman 4,16,213236301
CDS Feldman 8,16,190825745
Xenium Michael,16,407080488
CDS Michael,16,209093022
CDS SplitOrdered,16,357454422
STL,32,7461773421
TBB,32,250730451
CDS Feldman 4,32,384609940
CDS Feldman 8,32,406361611
Xenium Michael,32,256900033
CDS Michael,32,404505231
CDS SplitOrdered,32,580313497
STL,1,1133773185
TBB,1,1038257094
WFC Laborde 4,1,4031777864
WFC Laborde 8,1,3788450973
CDS Feldman 4,1,1505495465
CDS Feldman 8,1,1434554672
Xenium Michael,1,2240179029
CDS Michael,1,977486492
CDS SplitOrdered,1,1428579311
STL,4,7757349397
TBB,4,612924220
WFC Laborde 4,4,4346525016
CDS Feldman 4,4,866244192
CDS Feldman 8,4,574731823
Xenium Michael,4,1114012236
CDS Michael,4,586507077
CDS SplitOrdered,4,979351657
STL,8,9571243707
TBB,8,447471798
CDS Feldman 4,8,234002922
CDS Feldman 8,8,377738653
Xenium Michael,8,608760184
CDS Michael,8,262514315
CDS SplitOrdered,8,526809872
STL,16,7149845095
TBB,16,205857342
CDS Feldman 4,16,202689981
CDS Feldman 8,16,191559025
Xenium Michael,16,311496303
CDS Michael,16,213140300
CDS SplitOrdered,16,485120793
STL,32,8847002773
TBB,32,248811277
CDS Feldman 4,32,353120393
CDS Feldman 8,32,386050670
Xenium Michael,32,247706868
CDS Michael,32,389995398
CDS SplitOrdered,32,338244796
STL,1,898093137
TBB,1,1013177924
WFC Laborde 4,1,4017454497
WFC Laborde 8,1,3766545121
CDS Feldman 4,1,1511482680
CDS Feldman 8,1,1430554387
Xenium Michael,1,2237859294
CDS Michael,1,975508608
CDS SplitOrdered,1,1425275329
STL,4,7091511176
TBB,4,1121440260
WFC Laborde 8,4,3769000442
CDS Feldman 4,4,551661666
CDS Feldman 8,4,521258559
Xenium Michael,4,1215652627
CDS Michael,4,602337377
CDS SplitOrdered,4,785720358
STL,8,8205395548
TBB,8,526106789
WFC Laborde 4,8,2204572340
CDS Feldman 4,8,428671753
CDS Feldman 8,8,477828887
Xenium Michael,8,534734132
CDS Michael,8,241844858
CDS SplitOrdered,8,265296945
STL,16,6340591449
TBB,16,168569803
WFC Laborde 4,16,1623297908
WFC Laborde 8,16,1090402426
CDS Feldman 4,16,215287663
CDS Feldman 8,16,202603576
Xenium Michael,16,343767612
CDS Michael,16,372924226
CDS SplitOrdered,16,230709432
STL,32,7963682362
TBB,32,272981600
CDS Feldman 4,32,413369782
CDS Feldman 8,32,308547814
Xenium Michael,32,281907002
CDS Michael,32,447155441
CDS SplitOrdered,32,393896582
STL,1,1133645211
TBB,1,1287663062
WFC Laborde 4,1,4124540524
WFC Laborde 8,1,4045397581
CDS Feldman 4,1,1514986990
CDS Feldman 8,1,1432908656
Xenium Michael,1,2238338529
CDS Michael,1,977323201
CDS SplitOrdered,1,1434447342
STL,4,7909815405
TBB,4,856465818
WFC Laborde 4,4,3938378834
WFC Laborde 8,4,3459291470
CDS Feldman 4,4,485231971
CDS Feldman 8,4,681048275
Xenium Michael,4,1189812395
CDS Michael,4,1133127798
CDS SplitOrdered,4,884623292
STL,8,6782866701
TBB,8,324225798
CDS Feldman 4,8,439798426
CDS Feldman 8,8,256491639
Xenium Michael,8,627837067
CDS Michael,8,233441707
CDS SplitOrdered,8,646412090
STL,16,7373747673
TBB,16,283450804
CDS Feldman 4,16,323559523
CDS Feldman 8,16,384126897
Xenium Michael,16,446590049
CDS Michael,16,271451394
CDS SplitOrdered,16,382853041
STL,32,8289472984
TBB,32,253913530
CDS Feldman 4,32,350688480
CDS Feldman 8,32,356138121
Xenium Michael,32,261134654
CDS Michael,32,440696798
CDS SplitOrdered,32,455880340
