Structure,Threads,Elapsed Time
CDS SplitOrdered,4,1345081564
STL,8,10111884202
TBB,8,474225352
WFC Laborde 4,8,2225898725
WFC Laborde 8,8,2015605406
CDS Feldman 4,8,422561146
CDS Feldman 8,8,195780602
Xenium Michael,8,636761134
CDS Michael,8,229877706
CDS SplitOrdered,8,972059129
STL,16,9719300783
TBB,16,205678093
CDS Feldman 4,16,619031997
CDS Feldman 8,16,142436724
Xenium Michael,16,280556113
CDS Michael,16,613125301
CDS SplitOrdered,16,778543134
STL,32,12052963806
TBB,32,357292191
WFC Laborde 4,32,1809541967
CDS Feldman 4,32,518969142
CDS Feldman 8,32,365740588
Xenium Michael,32,262201473
CDS Michael,32,750979088
CDS SplitOrdered,32,644664478
STL,1,1129324960
TBB,1,1025422371
WFC Laborde 4,1,1896854453
WFC Laborde 8,1,1770524016
CDS Feldman 4,1,1217874747
CDS Feldman 8,1,965252801
Xenium Michael,1,1760068846
CDS Michael,1,1021952655
CDS SplitOrdered,1,1653003183
STL,4,8659320601
TBB,4,1529186656
WFC Laborde 4,4,4068351891
WFC Laborde 8,4,3284576562
CDS Feldman 4,4,601517300
CDS Feldman 8,4,277320269
Xenium Michael,4,1458363397
CDS Michael,4,1177082523
CDS SplitOrdered,4,1070736190
STL,8,10596776163
TBB,8,424877156
WFC Laborde 4,8,2634794103
WFC Laborde 8,8,1524427645
CDS Feldman 4,8,286727873
CDS Feldman 8,8,196080580
Xenium Michael,8,452639794
CDS Michael,8,215376288
CDS SplitOrdered,8,864416940
STL,16,10935175484
TBB,16,304110367
WFC Laborde 4,16,2179881642
WFC Laborde 8,16,1867240051
CDS Feldman 4,16,541019470
CDS Feldman 8,16,253516439
Xenium Michael,16,213394225
CDS Michael,16,862033106
CDS SplitOrdered,16,774602098
STL,32,10752455266
TBB,32,351887417
CDS Feldman 4,32,436376418
CDS Feldman 8,32,364584609
Xenium Michael,32,238938037
CDS Michael,32,593241184
CDS SplitOrdered,32,692747982
STL,1,1168490518
TBB,1,1025486450
WFC Laborde 4,1,1894525025
WFC Laborde 8,1,1731870352
CDS Feldman 4,1,1218869842
CDS Feldman 8,1,959939395
Xenium Michael,1,1762702617
CDS Michael,1,1021638162
CDS SplitOrdered,1,1654186665
STL,4,9026191806
TBB,4,1177615235
WFC Laborde 4,4,3808378614
WFC Laborde 8,4,3114785739
CDS Feldman 4,4,590596813
CDS Feldman 8,4,1049873482
Xenium Michael,4,1092722451
CDS Michael,4,479789820
CDS SplitOrdered,4,886024577
STL,8,11557219464
TBB,8,415387776
WFC Laborde 4,8,1995229664
CDS Feldman 4,8,365207629
CDS Feldman 8,8,224805063
Xenium Michael,8,688557764
CDS Michael,8,490910080
CDS SplitOrdered,8,968301903
STL,16,11490057515
TBB,16,337227455
CDS Feldman 4,16,225085578
CDS Feldman 8,16,370189953
Xenium Michael,16,276410672
CDS Michael,16,178802961
CDS SplitOrdered,16,813934748
STL,32,10669792543
TBB,32,334362661
WFC Laborde 4,32,1962060837
CDS Feldman 4,32,573603522
CDS Feldman 8,32,356021462
Xenium Michael,32,215470091
CDS Michael,32,632913177
CDS SplitOrdered,32,637337655
STL,1,1121677137
TBB,1,1022211456
WFC Laborde 4,1,1893105457
WFC Laborde 8,1,1807173170
CDS Feldman 4,1,1212301270
CDS Feldman 8,1,940487049
Xenium Michael,1,1778208738
CDS Michael,1,1195073052
CDS SplitOrdered,1,1657074495
STL,4,9136198188
TBB,4,1181581264
WFC Laborde 4,4,4018970271
WFC Laborde 8,4,2560148191
CDS Feldman 4,4,431826451
CDS Feldman 8,4,823047851
Xenium Michael,4,1310443592
CDS Michael,4,883578509
CDS SplitOrdered,4,1083424495
STL,8,9271078961
TBB,8,442443817
WFC Laborde 4,8,2699215671
CDS Feldman 4,8,704478480
CDS Feldman 8,8,190942108
Xenium Michael,8,690040474
CDS Michael,8,222341776
CDS SplitOrdered,8,1161130912
STL,16,10019446736
TBB,16,364799069
CDS Feldman 4,16,346447032
CDS Feldman 8,16,307577277
Xenium Michael,16,207852532
CDS Michael,16,691735832
CDS SplitOrdered,16,898169304
