Structure,Threads,Elapsed Time
CDS Feldman 4,32,977586434
CDS Feldman 8,32,1015527096
Xenium Michael,32,427137821
CDS Michael,32,890555534
CDS SplitOrdered,32,926501891
STL,1,3350563547
TBB,1,4211818738
WFC Laborde 4,1,2456047286
WFC Laborde 8,1,2326396722
CDS Feldman 4,1,7709799168
CDS Feldman 8,1,7544796589
Xenium Michael,1,4260695904
CDS Michael,1,4660083611
CDS SplitOrdered,1,5054024656
STL,4,14957732331
TBB,4,2168522768
CDS Feldman 4,4,2854402974
CDS Feldman 8,4,3804140904
Xenium Michael,4,1836527787
CDS Michael,4,2351650806
CDS SplitOrdered,4,2296149494
STL,8,18826870461
TBB,8,969051846
CDS Feldman 4,8,1651054516
CDS Feldman 8,8,1713459803
Xenium Michael,8,1287159349
CDS Michael,8,1326372378
CDS SplitOrdered,8,1534550782
STL,16,19070067689
TBB,16,647499377
CDS Feldman 4,16,1125885197
CDS Feldman 8,16,2332806537
Xenium Michael,16,633982002
CDS Michael,16,849189814
CDS SplitOrdered,16,943272135
STL,32,20045687982
TBB,32,519129748
CDS Feldman 4,32,943872240
CDS Feldman 8,32,1278449535
Xenium Michael,32,618888607
CDS Michael,32,833959998
CDS SplitOrdered,32,854153171
STL,1,3167324243
TBB,1,4222920970
WFC Laborde 4,1,2408644119
WFC Laborde 8,1,2270741099
CDS Feldman 4,1,7715620986
CDS Feldman 8,1,7544966105
Xenium Michael,1,4257765158
CDS Michael,1,4651291958
CDS SplitOrdered,1,5086437414
STL,4,13964583615
TBB,4,2174231227
CDS Feldman 4,4,3029282327
CDS Feldman 8,4,2885627533
Xenium Michael,4,1971184758
CDS Michael,4,2246810245
CDS SplitOrdered,4,2356385692
STL,8,18796461391
TBB,8,1085132838
WFC Laborde 4,8,2427590697
CDS Feldman 4,8,1464140588
CDS Feldman 8,8,1631935041
Xenium Michael,8,1176619939
CDS Michael,8,1251360795
CDS SplitOrdered,8,1590636153
STL,16,17728739077
TBB,16,603685917
CDS Feldman 4,16,1086401590
CDS Feldman 8,16,1139408236
Xenium Michael,16,674786718
CDS Michael,16,870475149
CDS SplitOrdered,16,805488854
STL,32,20102286762
TBB,32,497862900
CDS Feldman 4,32,839860201
CDS Feldman 8,32,791819512
Xenium Michael,32,412785646
CDS Michael,32,836173070
CDS SplitOrdered,32,790169261
STL,1,3301622753
TBB,1,4222591660
WFC Laborde 4,1,2446776632
WFC Laborde 8,1,2332047363
CDS Feldman 4,1,7701949116
CDS Feldman 8,1,7428148443
Xenium Michael,1,4527856862
CDS Michael,1,4460931356
