Structure,Threads,Elapsed Time
CDS Michael,16,1016885261
Xenium Michael,16,1961875794
CDS SplitOrdered,16,2886634491
STL,32,15543623727
TBB,32,623394228
WFC Laborde 4,32,930776503
WFC Laborde 8,32,897222819
CDS Feldman 4,32,697502300
CDS Feldman 8,32,894990687
CDS Michael,32,682550921
Xenium Michael,32,1345617940
CDS SplitOrdered,32,4079104799
STL,1,10069656438
TBB,1,12193240642
WFC Laborde 4,1,18087212316
WFC Laborde 8,1,15565002859
CDS Feldman 4,1,12305184238
CDS Feldman 8,1,14162411294
CDS Michael,1,8801938696
Xenium Michael,1,10887193720
CDS SplitOrdered,1,11656179837
STL,4,22201397695
TBB,4,4758359015
WFC Laborde 4,4,10544938691
WFC Laborde 8,4,8287726477
CDS Feldman 4,4,6728980557
CDS Feldman 8,4,5138633178
CDS Michael,4,4189457068
Xenium Michael,4,7050402262
CDS SplitOrdered,4,7178432029
STL,8,22722949502
TBB,8,1783076773
WFC Laborde 4,8,4197879438
WFC Laborde 8,8,3140808684
CDS Feldman 4,8,2262349253
CDS Feldman 8,8,2150622943
CDS Michael,8,1755427798
Xenium Michael,8,2895933457
CDS SplitOrdered,8,3781617632
STL,16,19524256100
TBB,16,1032088324
WFC Laborde 4,16,1968049007
WFC Laborde 8,16,2297588639
CDS Feldman 4,16,1040884707
CDS Feldman 8,16,1032228897
CDS Michael,16,973217362
Xenium Michael,16,1958793715
CDS SplitOrdered,16,1918609400
STL,32,15480451363
TBB,32,520366062
WFC Laborde 4,32,934306918
WFC Laborde 8,32,986392016
CDS Feldman 4,32,736594668
CDS Feldman 8,32,816396316
CDS Michael,32,744818300
Xenium Michael,32,1365020852
CDS SplitOrdered,32,3449672589
STL,1,10188591882
TBB,1,9330993172
WFC Laborde 4,1,18270567158
WFC Laborde 8,1,15774249474
CDS Feldman 4,1,12000329577
CDS Feldman 8,1,14849683379
CDS Michael,1,9165348015
Xenium Michael,1,10646587500
CDS SplitOrdered,1,11544243447
STL,4,24084274956
TBB,4,5156408781
WFC Laborde 4,4,9337490394
WFC Laborde 8,4,8980756693
CDS Feldman 4,4,4900574302
CDS Feldman 8,4,6146914767
CDS Michael,4,4444761785
Xenium Michael,4,7856877883
CDS SplitOrdered,4,8906513895
STL,8,19111803204
TBB,8,1745792233
WFC Laborde 4,8,3139303905
WFC Laborde 8,8,4800097614
CDS Feldman 4,8,1667833517
CDS Feldman 8,8,2147050464
CDS Michael,8,1344177908
Xenium Michael,8,3694263638
CDS SplitOrdered,8,3529368083
STL,16,18795993190
TBB,16,1249353448
WFC Laborde 4,16,1750759084
WFC Laborde 8,16,2078477734
CDS Feldman 4,16,1010373367
CDS Feldman 8,16,1059216737
CDS Michael,16,1004224522
Xenium Michael,16,1897513937
CDS SplitOrdered,16,2986117414
STL,32,15622723192
TBB,32,528726051
WFC Laborde 4,32,1382359454
WFC Laborde 8,32,978512269
CDS Feldman 4,32,746521199
CDS Feldman 8,32,824076014
CDS Michael,32,713636572
Xenium Michael,32,1449273746
CDS SplitOrdered,32,2950957694
STL,1,10343144012
TBB,1,9415099251
WFC Laborde 4,1,18512900884
WFC Laborde 8,1,15658261129
CDS Feldman 4,1,12384651378
CDS Feldman 8,1,11648147349
CDS Michael,1,9093479948
Xenium Michael,1,10864064785
CDS SplitOrdered,1,11527517259
STL,4,32641237394
TBB,4,4703697378
WFC Laborde 4,4,9201165593
WFC Laborde 8,4,9776986352
CDS Feldman 4,4,6499220443
CDS Feldman 8,4,5664722585
CDS Michael,4,4771055857
Xenium Michael,4,5809336359
CDS SplitOrdered,4,9465294331
STL,8,22836807888
TBB,8,1698836800
WFC Laborde 4,8,4073011828
WFC Laborde 8,8,3540424931
CDS Feldman 4,8,2795415321
CDS Feldman 8,8,2478709464
CDS Michael,8,2072886666
Xenium Michael,8,2419824723
CDS SplitOrdered,8,3592244056
STL,16,19761233491
TBB,16,1101470808
WFC Laborde 4,16,2772433563
WFC Laborde 8,16,1296779297
CDS Feldman 4,16,939977099
CDS Feldman 8,16,1092744212
CDS Michael,16,856786292
Xenium Michael,16,1829386947
CDS SplitOrdered,16,3470560758
STL,32,16199983386
TBB,32,541352372
WFC Laborde 4,32,903764051
WFC Laborde 8,32,907423976
CDS Feldman 4,32,709328447
CDS Feldman 8,32,777922588
CDS Michael,32,724574412
Xenium Michael,32,1420781953
CDS SplitOrdered,32,4099750776
STL,1,10081076234
TBB,1,9316676766
WFC Laborde 4,1,18131271838
WFC Laborde 8,1,15760040986
CDS Feldman 4,1,12275935794
CDS Feldman 8,1,12028014093
CDS Michael,1,9065113089
Xenium Michael,1,10826551843
CDS SplitOrdered,1,13909228778
STL,4,26525303974
TBB,4,4720360833
WFC Laborde 4,4,7664622405
WFC Laborde 8,4,9537251245
CDS Feldman 4,4,4907922409
CDS Feldman 8,4,5870694383
CDS Michael,4,3876467454
Xenium Michael,4,5713443121
CDS SplitOrdered,4,7674551456
STL,8,30617265783
TBB,8,1922835396
WFC Laborde 4,8,4126548282
WFC Laborde 8,8,3932702947
CDS Feldman 4,8,2340608189
CDS Feldman 8,8,1537806278
CDS Michael,8,1748436338
Xenium Michael,8,3864406883
CDS SplitOrdered,8,4297876111
STL,16,20334781137
TBB,16,1010913452
WFC Laborde 4,16,2412489605
WFC Laborde 8,16,1616217115
CDS Feldman 4,16,933832877
CDS Feldman 8,16,1088748981
CDS Michael,16,1002646638
Xenium Michael,16,1976154192
CDS SplitOrdered,16,2509436661
STL,32,17379816773
TBB,32,560573910
WFC Laborde 4,32,1024596854
WFC Laborde 8,32,1405912027
CDS Feldman 4,32,786897009
CDS Feldman 8,32,810622897
CDS Michael,32,734998842
Xenium Michael,32,1307472744
CDS SplitOrdered,32,3730667066
STL,1,10082538417
TBB,1,9437329308
WFC Laborde 4,1,18373191806
WFC Laborde 8,1,15871284234
CDS Feldman 4,1,12193737617
CDS Feldman 8,1,11934754953
CDS Michael,1,12254971747
