Structure,Threads,Elapsed Time
CDS SplitOrdered,32,361568365
STL,1,808732650
TBB,1,827093554
WFC Laborde 4,1,2072523222
WFC Laborde 8,1,1712444122
CDS Feldman 4,1,825595782
CDS Feldman 8,1,787131742
Xenium Michael,1,1826112215
CDS Michael,1,739090265
CDS SplitOrdered,1,1449377767
STL,4,6574100003
TBB,4,665247063
WFC Laborde 4,4,3250646817
WFC Laborde 8,4,1870169175
CDS Feldman 4,4,931068193
CDS Feldman 8,4,236511299
Xenium Michael,4,1161376905
CDS Michael,4,707476442
CDS SplitOrdered,4,905574413
STL,8,5158072513
TBB,8,246901121
WFC Laborde 8,8,1391260034
CDS Feldman 4,8,179879013
CDS Feldman 8,8,241883844
Xenium Michael,8,434198310
CDS Michael,8,148081659
CDS SplitOrdered,8,667926295
STL,16,6578511044
TBB,16,284748211
WFC Laborde 4,16,1670861241
WFC Laborde 8,16,1245472355
CDS Feldman 4,16,207315227
CDS Feldman 8,16,186625814
Xenium Michael,16,274705927
CDS Michael,16,124405484
CDS SplitOrdered,16,204173625
STL,32,5987684737
TBB,32,246253515
WFC Laborde 4,32,1284554548
WFC Laborde 8,32,986767760
CDS Feldman 4,32,289751828
CDS Feldman 8,32,182038483
Xenium Michael,32,168282957
CDS Michael,32,403648560
CDS SplitOrdered,32,337699460
STL,1,1000224109
TBB,1,1093977261
WFC Laborde 4,1,2077326817
WFC Laborde 8,1,1881431858
CDS Feldman 4,1,1061535653
CDS Feldman 8,1,1018404668
Xenium Michael,1,1830770780
CDS Michael,1,1007277530
CDS SplitOrdered,1,1454644126
STL,4,6218355071
TBB,4,599575742
WFC Laborde 4,4,2460778259
WFC Laborde 8,4,2220407978
CDS Feldman 4,4,312258418
CDS Feldman 8,4,218530931
Xenium Michael,4,1263426699
CDS Michael,4,269454371
CDS SplitOrdered,4,1180974979
STL,8,5894873306
TBB,8,244648089
WFC Laborde 4,8,2227582807
WFC Laborde 8,8,1082176889
CDS Feldman 4,8,159604776
CDS Feldman 8,8,265730336
Xenium Michael,8,437692009
CDS Michael,8,150701282
CDS SplitOrdered,8,327171299
STL,16,6502420124
TBB,16,195761093
WFC Laborde 4,16,1566774482
WFC Laborde 8,16,523327161
CDS Feldman 4,16,281897746
CDS Feldman 8,16,154755394
Xenium Michael,16,327650134
CDS Michael,16,278431567
CDS SplitOrdered,16,417181415
STL,32,7073506365
TBB,32,268997605
WFC Laborde 4,32,1225889531
WFC Laborde 8,32,1282298265
CDS Feldman 4,32,275931336
CDS Feldman 8,32,184875169
Xenium Michael,32,187647393
CDS Michael,32,355469456
CDS SplitOrdered,32,319518110
STL,1,996323574
TBB,1,1095048548
WFC Laborde 4,1,2077729703
WFC Laborde 8,1,1636830187
CDS Feldman 4,1,823236053
CDS Feldman 8,1,788117612
Xenium Michael,1,1829733360
CDS Michael,1,736070099
CDS SplitOrdered,1,1446586089
STL,4,5580420107
TBB,4,913681162
WFC Laborde 4,4,3352233809
WFC Laborde 8,4,2743004435
CDS Feldman 4,4,245543476
CDS Feldman 8,4,779791539
Xenium Michael,4,1232452312
CDS Michael,4,496381042
CDS SplitOrdered,4,875768096
STL,8,6364580008
TBB,8,225603632
WFC Laborde 4,8,2178757849
WFC Laborde 8,8,1129918860
CDS Feldman 4,8,156844343
CDS Feldman 8,8,200380287
Xenium Michael,8,343257937
CDS Michael,8,147507031
CDS SplitOrdered,8,427471301
STL,16,6122650867
TBB,16,254891824
WFC Laborde 4,16,1591734614
CDS Feldman 4,16,264172368
CDS Feldman 8,16,215510970
Xenium Michael,16,240007010
CDS Michael,16,346283923
CDS SplitOrdered,16,371335644
STL,32,5635098701
TBB,32,199699917
WFC Laborde 4,32,1363326299
WFC Laborde 8,32,1289184407
CDS Feldman 4,32,336152932
CDS Feldman 8,32,189045067
Xenium Michael,32,182548954
CDS Michael,32,403166327
CDS SplitOrdered,32,236380314
STL,1,995849572
TBB,1,1097234725
WFC Laborde 4,1,2076572628
WFC Laborde 8,1,1636043578
CDS Feldman 4,1,807820270
CDS Feldman 8,1,826251767
Xenium Michael,1,1830469281
CDS Michael,1,737709409
CDS SplitOrdered,1,1449533026
STL,4,5790143070
TBB,4,1003665582
WFC Laborde 4,4,3305128333
WFC Laborde 8,4,2669711920
CDS Feldman 4,4,254182395
CDS Feldman 8,4,665219141
Xenium Michael,4,1185596720
CDS Michael,4,330677557
CDS SplitOrdered,4,1240151641
STL,8,5943851383
TBB,8,401891000
WFC Laborde 4,8,1679415273
WFC Laborde 8,8,1093466591
CDS Feldman 4,8,155805048
CDS Feldman 8,8,247450762
Xenium Michael,8,288372957
CDS Michael,8,309416718
CDS SplitOrdered,8,570042529
STL,16,5382501640
TBB,16,150796863
WFC Laborde 4,16,1677735487
WFC Laborde 8,16,1206132869
CDS Feldman 4,16,315489092
CDS Feldman 8,16,149203502
Xenium Michael,16,376577866
CDS Michael,16,271497695
CDS SplitOrdered,16,378372335
STL,32,5780097979
TBB,32,198803836
WFC Laborde 4,32,1336766402
WFC Laborde 8,32,1163233161
CDS Feldman 4,32,324742120
CDS Feldman 8,32,185010418
Xenium Michael,32,220555393
CDS Michael,32,327150810
CDS SplitOrdered,32,284130569
STL,1,832570395
TBB,1,818991629
WFC Laborde 4,1,2075531012
WFC Laborde 8,1,1694012691
CDS Feldman 4,1,823520037
CDS Feldman 8,1,783455320
Xenium Michael,1,1830068215
CDS Michael,1,748455054
CDS SplitOrdered,1,1446411958
STL,4,6422537531
TBB,4,894490719
WFC Laborde 4,4,3941207689
WFC Laborde 8,4,2266807054
CDS Feldman 4,4,453641017
CDS Feldman 8,4,665515758
Xenium Michael,4,981112926
CDS Michael,4,276204478
CDS SplitOrdered,4,1148679841
STL,8,6986530505
TBB,8,227401111
WFC Laborde 4,8,2533013373
WFC Laborde 8,8,1189803832
CDS Feldman 4,8,159711474
CDS Feldman 8,8,248117783
Xenium Michael,8,273084898
CDS Michael,8,509533475
CDS SplitOrdered,8,220627854
STL,16,6120149824
TBB,16,241849527
WFC Laborde 4,16,1504401597
WFC Laborde 8,16,945369579
CDS Feldman 4,16,287007603
CDS Feldman 8,16,275624893
Xenium Michael,16,229674428
CDS Michael,16,111278688
CDS SplitOrdered,16,401553233
STL,32,6485282198
TBB,32,234290527
WFC Laborde 4,32,1302704588
CDS Feldman 4,32,348327756
CDS Feldman 8,32,174319321
Xenium Michael,32,193946953
CDS Michael,32,328854600
CDS SplitOrdered,32,322181402
