Structure,Threads,Elapsed Time
CDS Feldman 4,1,1190894297
CDS Feldman 8,1,969423509
Xenium Michael,1,1767399689
CDS Michael,1,985575139
CDS SplitOrdered,1,1475770479
STL,4,8827169851
TBB,4,1244568058
WFC Laborde 4,4,3193374894
WFC Laborde 8,4,3715855988
CDS Feldman 4,4,317942437
CDS Feldman 8,4,872615944
Xenium Michael,4,1043665093
CDS Michael,4,786655182
CDS SplitOrdered,4,954200891
STL,8,10532197683
TBB,8,456752560
WFC Laborde 4,8,2104975177
WFC Laborde 8,8,1588685945
CDS Feldman 4,8,229093060
CDS Feldman 8,8,510206430
Xenium Michael,8,492227461
CDS Michael,8,287218842
CDS SplitOrdered,8,728050257
STL,16,10243735585
TBB,16,434080280
WFC Laborde 4,16,1969235972
CDS Feldman 4,16,281510239
CDS Feldman 8,16,153229825
Xenium Michael,16,268566166
CDS Michael,16,135971403
CDS SplitOrdered,16,563091463
STL,32,10591881056
TBB,32,288165974
WFC Laborde 4,32,1787055982
WFC Laborde 8,32,1618089880
CDS Feldman 4,32,416303280
CDS Feldman 8,32,275826950
Xenium Michael,32,253637634
CDS Michael,32,447207792
CDS SplitOrdered,32,568067638
STL,1,963844956
TBB,1,1333013166
WFC Laborde 4,1,2079248750
WFC Laborde 8,1,1917235733
CDS Feldman 4,1,1203322968
CDS Feldman 8,1,1167324225
Xenium Michael,1,1749330846
CDS Michael,1,985622909
CDS SplitOrdered,1,1476834830
STL,4,8236083740
TBB,4,1150253279
WFC Laborde 4,4,3744253025
WFC Laborde 8,4,3212658221
CDS Feldman 4,4,499021165
CDS Feldman 8,4,678588858
Xenium Michael,4,1070871165
CDS Michael,4,900618543
CDS SplitOrdered,4,787468944
STL,8,11229060986
TBB,8,330145658
WFC Laborde 4,8,2487933046
CDS Feldman 4,8,593528294
CDS Feldman 8,8,166603195
Xenium Michael,8,651779540
CDS Michael,8,226576777
CDS SplitOrdered,8,293063631
STL,16,8831003477
TBB,16,423532460
WFC Laborde 8,16,717632970
CDS Feldman 4,16,398891452
CDS Feldman 8,16,138415996
Xenium Michael,16,352070562
CDS Michael,16,148443673
