Structure,Threads,Elapsed Time
CDSMSQ,2,20087492899
TBB,2,19383849281
Boost,2,48593530214
STL,4,124846276082
LSCQ,4,16517534027
XMSQ,4,39655011680
CDSMSQ,4,21036962303
TBB,4,13916526137
Boost,4,83177045598
STL,8,116190120311
LSCQ,8,11654191003
XMSQ,8,27567328327
CDSMSQ,8,24605697238
TBB,8,57078064375
Boost,8,97230366232
STL,16,96733500273
LSCQ,16,11218490694
XMSQ,16,39525823225
CDSMSQ,16,38597049902
TBB,16,13545354846
Boost,16,95865569934
STL,32,119320067284
LSCQ,32,22987727384
XMSQ,32,48988283754
CDSMSQ,32,274442397211
TBB,32,15632862080
Boost,32,94055878657
STL,1,24390654382
LSCQ,1,20957981331
XMSQ,1,26709888559
CDSMSQ,1,20688612275
TBB,1,26501975883
Boost,1,23423299912
STL,2,43231614163
LSCQ,2,22386318623
XMSQ,2,21379244346
CDSMSQ,2,30821502324
TBB,2,41165441107
Boost,2,45087821706
STL,4,91613495709
LSCQ,4,18738366274
XMSQ,4,21528410838
CDSMSQ,4,19906935524
TBB,4,42433029033
Boost,4,71433283527
STL,8,136086660205
LSCQ,8,11482853601
XMSQ,8,32584863426
CDSMSQ,8,23670690250
TBB,8,11825934583
Boost,8,116492948549
STL,16,115966497497
LSCQ,16,22163576399
XMSQ,16,40417419888
CDSMSQ,16,41405897811
TBB,16,59647538961
Boost,16,149684922765
STL,32,90356985696
LSCQ,32,13832965157
XMSQ,32,55562669676
CDSMSQ,32,55513558088
TBB,32,46644061728
Boost,32,99921697393
STL,1,33407928959
LSCQ,1,39354346750
XMSQ,1,26305671816
CDSMSQ,1,26520578588
TBB,1,35124100730
Boost,1,37594739492
STL,2,45684855052
LSCQ,2,21524071649
XMSQ,2,20781321388
CDSMSQ,2,29815185525
TBB,2,50988449335
Boost,2,48029141013
STL,4,87696934384
LSCQ,4,15049178256
XMSQ,4,22216072862
CDSMSQ,4,21885899108
TBB,4,14556596466
Boost,4,83035270881
STL,8,115529255014
LSCQ,8,22593786286
XMSQ,8,27193691407
CDSMSQ,8,167169009338
TBB,8,13176523926
Boost,8,143719025203
STL,16,91519007606
LSCQ,16,19935748277
XMSQ,16,37996470506
CDSMSQ,16,44073967130
TBB,16,63311452945
Boost,16,101586761922
STL,32,88554270389
LSCQ,32,21694534905
XMSQ,32,52053183699
CDSMSQ,32,51286228637
TBB,32,19853761094
Boost,32,151257719317

