Structure,Threads,Elapsed Time
LibCDSFeldman 4,1,779117756
LibCDSFeldman 8,1,1010449844
XeniumHarrisMichael,1,1540012417
LibCDSMichael 1,1,833564236
LibCDSSplitOrdered 1,1,1445934978
LockUnordered,4,6886224662
TBB,4,863876384
WFCUnorderedMap 4,4,2387164244
WFCUnorderedMap 8,4,2244296184
LibCDSFeldman 4,4,403022516
LibCDSFeldman 8,4,452969284
XeniumHarrisMichael,4,670941390
LibCDSMichael 1,4,238765622
LibCDSSplitOrdered 1,4,1169388641
LockUnordered,8,5342692945
TBB,8,303955356
WFCUnorderedMap 8,8,1528747333
LibCDSFeldman 4,8,159044431
LibCDSFeldman 8,8,226584690
XeniumHarrisMichael,8,421343704
LibCDSMichael 1,8,270828858
LibCDSSplitOrdered 1,8,369865017
LockUnordered,16,5628971134
TBB,16,156196326
WFCUnorderedMap 4,16,1083708936
WFCUnorderedMap 8,16,1532529352
LibCDSFeldman 4,16,126117274
LibCDSFeldman 8,16,235200151
XeniumHarrisMichael,16,246679754
LibCDSMichael 1,16,240474472
LibCDSSplitOrdered 1,16,364574593
LockUnordered,32,6725349132
TBB,32,258681293
WFCUnorderedMap 8,32,1056402837
LibCDSFeldman 4,32,230426035
LibCDSFeldman 8,32,100032018
XeniumHarrisMichael,32,158505773
LibCDSMichael 1,32,317023411
LibCDSSplitOrdered 1,32,320280739
LockUnordered,1,994068924
TBB,1,1100842448
WFCUnorderedMap 4,1,1862004794
WFCUnorderedMap 8,1,1844552664
LibCDSFeldman 4,1,819809273
LibCDSFeldman 8,1,799898140
XeniumHarrisMichael,1,1539083920
LibCDSMichael 1,1,1027085892
LibCDSSplitOrdered 1,1,1451080783
LockUnordered,4,6370200454
TBB,4,854232496
WFCUnorderedMap 4,4,3027748239
WFCUnorderedMap 8,4,2118515570
LibCDSFeldman 4,4,229322810
LibCDSFeldman 8,4,421963403
XeniumHarrisMichael,4,840892017
LibCDSMichael 1,4,231701822
LibCDSSplitOrdered 1,4,1289935786
LockUnordered,8,6406381015
TBB,8,265320349
WFCUnorderedMap 4,8,1981979689
WFCUnorderedMap 8,8,1523135733
LibCDSFeldman 4,8,161472891
LibCDSFeldman 8,8,397683563
XeniumHarrisMichael,8,225694706
LibCDSMichael 1,8,218000188
LibCDSSplitOrdered 1,8,497545105
LockUnordered,16,5693658197
TBB,16,202887437
WFCUnorderedMap 4,16,1477237297
WFCUnorderedMap 8,16,1282510537
LibCDSFeldman 4,16,309405133
LibCDSFeldman 8,16,169134510
XeniumHarrisMichael,16,219056122
LibCDSMichael 1,16,107390832
LibCDSSplitOrdered 1,16,404313940
LockUnordered,32,6416206096
TBB,32,259865464
WFCUnorderedMap 8,32,795295806
LibCDSFeldman 4,32,224995666
LibCDSFeldman 8,32,128337300
XeniumHarrisMichael,32,157841956
LibCDSMichael 1,32,324243243
LibCDSSplitOrdered 1,32,296772029
LockUnordered,1,805954129
TBB,1,1095352238
WFCUnorderedMap 4,1,1761632030
WFCUnorderedMap 8,1,1575838828
LibCDSFeldman 4,1,798422845
LibCDSFeldman 8,1,768494478
XeniumHarrisMichael,1,1536374162
LibCDSMichael 1,1,803528082
LibCDSSplitOrdered 1,1,1243764351
LockUnordered,4,5985619478
TBB,4,1026632213
WFCUnorderedMap 4,4,2465948848
WFCUnorderedMap 8,4,2315398457
LibCDSFeldman 4,4,334019794
LibCDSFeldman 8,4,322480818
XeniumHarrisMichael,4,733999998
LibCDSMichael 1,4,612706303
LibCDSSplitOrdered 1,4,455857396
LockUnordered,8,6270505852
TBB,8,288272197
WFCUnorderedMap 4,8,1641524908
WFCUnorderedMap 8,8,1228049402
LibCDSFeldman 4,8,158761493
LibCDSFeldman 8,8,236997972
XeniumHarrisMichael,8,282006270
LibCDSMichael 1,8,153136053
LibCDSSplitOrdered 1,8,487344604
LockUnordered,16,6447462996
TBB,16,279599894
WFCUnorderedMap 4,16,531219967
WFCUnorderedMap 8,16,1289784292
LibCDSFeldman 4,16,125191159
LibCDSFeldman 8,16,427795147
XeniumHarrisMichael,16,184918939
LibCDSMichael 1,16,392045776
LibCDSSplitOrdered 1,16,340217029
LockUnordered,32,5913704294
TBB,32,281466964
WFCUnorderedMap 4,32,951484397
WFCUnorderedMap 8,32,916730289
LibCDSFeldman 4,32,113863291
LibCDSFeldman 8,32,273207988
XeniumHarrisMichael,32,153078545
LibCDSMichael 1,32,290143799
LibCDSSplitOrdered 1,32,327014138
LockUnordered,1,996464055
TBB,1,1098924458
WFCUnorderedMap 4,1,1841271058
WFCUnorderedMap 8,1,1845475458
LibCDSFeldman 4,1,797243944
LibCDSFeldman 8,1,818204165
XeniumHarrisMichael,1,1538386780
LibCDSMichael 1,1,1028509042
LibCDSSplitOrdered 1,1,1447998215
LockUnordered,4,5037031565
TBB,4,705303618
WFCUnorderedMap 4,4,2625183770
WFCUnorderedMap 8,4,2245943810
LibCDSFeldman 4,4,1016952446
LibCDSFeldman 8,4,201652306
XeniumHarrisMichael,4,932155753
LibCDSMichael 1,4,677097607
LibCDSSplitOrdered 1,4,694202620
LockUnordered,8,7440931775
TBB,8,271842499
WFCUnorderedMap 4,8,1578752472
WFCUnorderedMap 8,8,1601719449
LibCDSFeldman 4,8,157910069
LibCDSFeldman 8,8,191698602
XeniumHarrisMichael,8,390354513
LibCDSMichael 1,8,159271402
LibCDSSplitOrdered 1,8,251278804
LockUnordered,16,5720814487
TBB,16,200227285
WFCUnorderedMap 4,16,1588924867
WFCUnorderedMap 8,16,584493137
LibCDSFeldman 4,16,374818055
LibCDSFeldman 8,16,281853408
XeniumHarrisMichael,16,160392085
LibCDSMichael 1,16,182501908
LibCDSSplitOrdered 1,16,229259836
LockUnordered,32,6125847251
TBB,32,242161813
WFCUnorderedMap 4,32,967609417
WFCUnorderedMap 8,32,813971789
LibCDSFeldman 4,32,266521057
LibCDSFeldman 8,32,417174483
XeniumHarrisMichael,32,148770574
LibCDSMichael 1,32,131399112
LibCDSSplitOrdered 1,32,308168196
LockUnordered,1,993680926
TBB,1,1098798933
WFCUnorderedMap 4,1,2033728330
WFCUnorderedMap 8,1,1847917111
LibCDSFeldman 4,1,1052396348
LibCDSFeldman 8,1,1011044637
XeniumHarrisMichael,1,1537051933
LibCDSMichael 1,1,1028878300
LibCDSSplitOrdered 1,1,1455565068
LockUnordered,4,7137522083
TBB,4,872489741
WFCUnorderedMap 4,4,2225918528
WFCUnorderedMap 8,4,2815078950
LibCDSFeldman 4,4,231820345
LibCDSFeldman 8,4,501490990
XeniumHarrisMichael,4,799350226
LibCDSMichael 1,4,313103555
LibCDSSplitOrdered 1,4,1103391131
LockUnordered,8,6464204208
TBB,8,329922285
LibCDSFeldman 4,8,173341140
LibCDSFeldman 8,8,351200111
XeniumHarrisMichael,8,280001539
LibCDSMichael 1,8,365686514
LibCDSSplitOrdered 1,8,207784441
LockUnordered,16,5571367771
TBB,16,201436597
WFCUnorderedMap 4,16,551746721
WFCUnorderedMap 8,16,1488956658
LibCDSFeldman 4,16,261394315
LibCDSFeldman 8,16,124263261
XeniumHarrisMichael,16,186524852
LibCDSMichael 1,16,344049961
LibCDSSplitOrdered 1,16,196102598
LockUnordered,32,7509369695
TBB,32,324549004
WFCUnorderedMap 4,32,1023834501
WFCUnorderedMap 8,32,809183091
LibCDSFeldman 4,32,307768290
LibCDSFeldman 8,32,364535327
XeniumHarrisMichael,32,218937041
LibCDSMichael 1,32,422610288
LibCDSSplitOrdered 1,32,352147162
LockUnordered,1,803535411
TBB,1,1097455407
WFCUnorderedMap 4,1,2036670941
WFCUnorderedMap 8,1,1849199703
LibCDSFeldman 4,1,1054521160
