Structure,Threads,Elapsed Time
LibCDSFeldman 8,8,703608572
LibCDSMichael 1,8,467642194
LibCDSSplitOrdered 1,8,4887253880
LockUnordered,16,8845427124
TBB,16,329760249
WFCUnorderedMap 4,16,1396145568
WFCUnorderedMap 8,16,986641830
LibCDSFeldman 4,16,813683603
LibCDSFeldman 8,16,379858099
LibCDSMichael 1,16,367671315
LibCDSSplitOrdered 1,16,5262902047
LockUnordered,32,7019439554
TBB,32,425319687
WFCUnorderedMap 4,32,842559247
WFCUnorderedMap 8,32,887676118
LibCDSFeldman 4,32,414154371
LibCDSFeldman 8,32,416507716
LibCDSMichael 1,32,447947299
LibCDSSplitOrdered 1,32,4574339290
LockUnordered,1,2746019351
TBB,1,3140904362
WFCUnorderedMap 4,1,7429865875
WFCUnorderedMap 8,1,4768174172
LibCDSFeldman 4,1,2609305672
LibCDSFeldman 8,1,2926867032
LibCDSMichael 1,1,2956473387
LibCDSSplitOrdered 1,1,4186511837
LockUnordered,4,13548049135
TBB,4,2033467244
WFCUnorderedMap 4,4,3958239336
WFCUnorderedMap 8,4,3723464635
LibCDSFeldman 4,4,1386336456
LibCDSFeldman 8,4,1603013268
LibCDSMichael 1,4,1178884487
LibCDSSplitOrdered 1,4,5295038748
LockUnordered,8,10151739971
TBB,8,1148167800
WFCUnorderedMap 4,8,2664192989
WFCUnorderedMap 8,8,2601281603
LibCDSFeldman 4,8,693647217
LibCDSFeldman 8,8,506479800
LibCDSMichael 1,8,713895381
LibCDSSplitOrdered 1,8,6210043781
LockUnordered,16,7930313749
TBB,16,493252639
WFCUnorderedMap 4,16,1653012702
WFCUnorderedMap 8,16,1719062437
LibCDSFeldman 4,16,382131123
LibCDSFeldman 8,16,325721977
LibCDSMichael 1,16,773738123
LibCDSSplitOrdered 1,16,5220930700
LockUnordered,32,7379842158
TBB,32,321063739
WFCUnorderedMap 4,32,893311768
WFCUnorderedMap 8,32,916020899
LibCDSFeldman 4,32,236747310
LibCDSFeldman 8,32,479967533
LibCDSMichael 1,32,409834115
LibCDSSplitOrdered 1,32,4118709176
LockUnordered,1,2754504974
TBB,1,3146193987
WFCUnorderedMap 4,1,7266534026
WFCUnorderedMap 8,1,5751861187
LibCDSFeldman 4,1,2816984546
LibCDSFeldman 8,1,2912698796
LibCDSMichael 1,1,2435353185
LibCDSSplitOrdered 1,1,4278247946
LockUnordered,4,12201346927
TBB,4,1974630688
WFCUnorderedMap 4,4,4566631449
WFCUnorderedMap 8,4,3958469478
LibCDSFeldman 4,4,1339321635
LibCDSFeldman 8,4,1463612599
LibCDSMichael 1,4,970583807
LibCDSSplitOrdered 1,4,4706845929
LockUnordered,8,10765505015
TBB,8,899782760
WFCUnorderedMap 4,8,2800087000
WFCUnorderedMap 8,8,2534788812
LibCDSFeldman 4,8,848067799
LibCDSFeldman 8,8,455003253
LibCDSMichael 1,8,766165915
LibCDSSplitOrdered 1,8,5464279111
LockUnordered,16,7479283485
TBB,16,495999172
WFCUnorderedMap 4,16,1168440946
WFCUnorderedMap 8,16,1399842301
LibCDSFeldman 4,16,369791268
LibCDSFeldman 8,16,311845467
LibCDSMichael 1,16,233995615
LibCDSSplitOrdered 1,16,4735262035
LockUnordered,32,7619062941
TBB,32,286697090
WFCUnorderedMap 4,32,869681683
WFCUnorderedMap 8,32,948103042
LibCDSFeldman 4,32,447093819
LibCDSFeldman 8,32,494535719
LibCDSMichael 1,32,485255594
LibCDSSplitOrdered 1,32,3980844848
LockUnordered,1,2717836702
TBB,1,3150975353
WFCUnorderedMap 4,1,7149242369
WFCUnorderedMap 8,1,4581869307
LibCDSFeldman 4,1,2572833421
LibCDSFeldman 8,1,2898907456
LibCDSMichael 1,1,2513091136
LibCDSSplitOrdered 1,1,4175085253
LockUnordered,4,10513876699
TBB,4,1781383521
WFCUnorderedMap 4,4,4421742459
WFCUnorderedMap 8,4,3729896455
LibCDSFeldman 4,4,1332940307
LibCDSFeldman 8,4,1898450332
LibCDSMichael 1,4,928935350
LibCDSSplitOrdered 1,4,5031500285
LockUnordered,8,9940029150
TBB,8,778158038
WFCUnorderedMap 4,8,2841470696
WFCUnorderedMap 8,8,2168450654
LibCDSFeldman 4,8,599996571
LibCDSFeldman 8,8,457597563
LibCDSMichael 1,8,543311392
LibCDSSplitOrdered 1,8,5321751914
LockUnordered,16,8688403040
TBB,16,349999636
WFCUnorderedMap 4,16,1598532855
WFCUnorderedMap 8,16,1494991736
LibCDSFeldman 4,16,434627763
LibCDSFeldman 8,16,371438585
LibCDSMichael 1,16,600542622
LibCDSSplitOrdered 1,16,4998184567
LockUnordered,32,7375836342
TBB,32,379614681
WFCUnorderedMap 4,32,930366078
WFCUnorderedMap 8,32,929798251
LibCDSFeldman 4,32,560797994
LibCDSFeldman 8,32,235509692
LibCDSMichael 1,32,296274233
LibCDSSplitOrdered 1,32,4141710619
LockUnordered,1,3343707110
TBB,1,3147641213
WFCUnorderedMap 4,1,6159078859
WFCUnorderedMap 8,1,4805971972
LibCDSFeldman 4,1,2815429154
LibCDSFeldman 8,1,2906346552
LibCDSMichael 1,1,2313541724
LibCDSSplitOrdered 1,1,4395344130
LockUnordered,4,11112469429
TBB,4,1801311027
WFCUnorderedMap 4,4,4468699919
WFCUnorderedMap 8,4,3638500325
LibCDSFeldman 4,4,1471537714
LibCDSFeldman 8,4,1691085713
LibCDSMichael 1,4,1209394780
LibCDSSplitOrdered 1,4,4631761161
LockUnordered,8,10157703728
TBB,8,783255817
WFCUnorderedMap 4,8,3287117446
WFCUnorderedMap 8,8,2307616198
LibCDSFeldman 4,8,630216447
LibCDSFeldman 8,8,580740675
LibCDSMichael 1,8,565799857
LibCDSSplitOrdered 1,8,5704947397
LockUnordered,16,7690917869
TBB,16,448311505
WFCUnorderedMap 4,16,1533722338
WFCUnorderedMap 8,16,1700341236
LibCDSFeldman 4,16,421767835
LibCDSFeldman 8,16,349204340
LibCDSMichael 1,16,305650568
LibCDSSplitOrdered 1,16,4392399899
LockUnordered,32,8137685835
TBB,32,338898897
WFCUnorderedMap 4,32,875335853
WFCUnorderedMap 8,32,908577883
LibCDSFeldman 4,32,321654127
LibCDSFeldman 8,32,462293046
LibCDSMichael 1,32,386339633
LibCDSSplitOrdered 1,32,3851540071
LockUnordered,1,2693610691
TBB,1,3139949220
WFCUnorderedMap 4,1,6384834631
WFCUnorderedMap 8,1,4570054318
LibCDSFeldman 4,1,2803989798
LibCDSFeldman 8,1,2909903238
LibCDSMichael 1,1,2919909028
LibCDSSplitOrdered 1,1,4187997514
LockUnordered,4,11364473206
TBB,4,2065653794
WFCUnorderedMap 4,4,4149486909
WFCUnorderedMap 8,4,3884890172
LibCDSFeldman 4,4,1517023586
LibCDSFeldman 8,4,1414536441
LibCDSMichael 1,4,1281699612
LibCDSSplitOrdered 1,4,4840257830
LockUnordered,8,10595020692
TBB,8,905766461
WFCUnorderedMap 4,8,2651898468
WFCUnorderedMap 8,8,2723234261
LibCDSFeldman 4,8,588866487
LibCDSFeldman 8,8,1365763451
LibCDSMichael 1,8,461339964
LibCDSSplitOrdered 1,8,4984148522
LockUnordered,16,8718195527
TBB,16,420353457
WFCUnorderedMap 4,16,1270389315
WFCUnorderedMap 8,16,1407984679
LibCDSFeldman 4,16,351675913
LibCDSFeldman 8,16,376606443
LibCDSMichael 1,16,231934978
LibCDSSplitOrdered 1,16,3878793466
LockUnordered,32,7663583168
TBB,32,379986705
WFCUnorderedMap 4,32,971010851
WFCUnorderedMap 8,32,962462442
LibCDSFeldman 4,32,385644119
LibCDSFeldman 8,32,333312896
LibCDSMichael 1,32,390303722
LibCDSSplitOrdered 1,32,5251660862
