Structure,Threads,Elapsed Time
STD_Lock,32,10367741151
TBB,32,326185300
LibCDS_Feldman 4,32,367021800
LibCDS_Feldman 8,32,284099857
Xenium_Michael,32,205037796
LibCDS_Michael 1,32,491721054
LibCDS_SplitOrdered 1,32,527823488
STD_Lock,1,1142687114
TBB,1,1085577152
WFC_Laborde 4,1,1806227805
WFC_Laborde 8,1,1914131309
LibCDS_Feldman 4,1,1190820062
LibCDS_Feldman 8,1,894023139
Xenium_Michael,1,1943136327
LibCDS_Michael 1,1,1159267390
LibCDS_SplitOrdered 1,1,1400941507
STD_Lock,4,7475765058
TBB,4,1182663581
WFC_Laborde 4,4,4049681251
WFC_Laborde 8,4,3155249130
LibCDS_Feldman 4,4,314820525
LibCDS_Feldman 8,4,491551475
Xenium_Michael,4,1059484105
LibCDS_Michael 1,4,977820451
LibCDS_SplitOrdered 1,4,1174159094
STD_Lock,8,8511496766
TBB,8,554591625
WFC_Laborde 4,8,2986894527
WFC_Laborde 8,8,2091619792
LibCDS_Feldman 4,8,193922114
LibCDS_Feldman 8,8,424445842
Xenium_Michael,8,307193704
LibCDS_Michael 1,8,493026239
LibCDS_SplitOrdered 1,8,267565366
STD_Lock,16,9530654514
TBB,16,338437202
WFC_Laborde 4,16,1909508061
WFC_Laborde 8,16,1832881146
LibCDS_Feldman 4,16,134397564
LibCDS_Feldman 8,16,219327719
Xenium_Michael,16,425909987
LibCDS_Michael 1,16,621017252
LibCDS_SplitOrdered 1,16,563774658
STD_Lock,32,10258280393
TBB,32,288978511
WFC_Laborde 4,32,1533279573
WFC_Laborde 8,32,1774822782
LibCDS_Feldman 4,32,377552388
LibCDS_Feldman 8,32,264764134
Xenium_Michael,32,232895174
LibCDS_Michael 1,32,511766603
LibCDS_SplitOrdered 1,32,449448768
STD_Lock,1,940159594
TBB,1,1062342345
WFC_Laborde 4,1,1878928727
WFC_Laborde 8,1,1641612491
LibCDS_Feldman 4,1,1017332804
LibCDS_Feldman 8,1,1161107086
Xenium_Michael,1,1944743663
LibCDS_Michael 1,1,1159092219
LibCDS_SplitOrdered 1,1,1418445416
STD_Lock,4,7576179435
TBB,4,1459218587
WFC_Laborde 4,4,4048034854
WFC_Laborde 8,4,2818576238
LibCDS_Feldman 4,4,687852174
LibCDS_Feldman 8,4,819897828
Xenium_Michael,4,1161978517
LibCDS_Michael 1,4,603014272
LibCDS_SplitOrdered 1,4,827481080
STD_Lock,8,9708736034
TBB,8,532073699
WFC_Laborde 4,8,2283512769
LibCDS_Feldman 4,8,350085521
LibCDS_Feldman 8,8,209237162
Xenium_Michael,8,683584610
LibCDS_Michael 1,8,358560679
LibCDS_SplitOrdered 1,8,765677522
STD_Lock,16,8974981952
TBB,16,304354396
LibCDS_Feldman 4,16,217688898
LibCDS_Feldman 8,16,318471772
Xenium_Michael,16,205616382
LibCDS_Michael 1,16,630208616
LibCDS_SplitOrdered 1,16,459071647
STD_Lock,32,10379364294
TBB,32,331304675
WFC_Laborde 8,32,1608741694
LibCDS_Feldman 4,32,373846761
LibCDS_Feldman 8,32,219042021
Xenium_Michael,32,193304614
LibCDS_Michael 1,32,511451819
LibCDS_SplitOrdered 1,32,392891068
STD_Lock,1,897820802
TBB,1,1070445239
WFC_Laborde 4,1,1803802317
WFC_Laborde 8,1,1656365612
LibCDS_Feldman 4,1,921282956
LibCDS_Feldman 8,1,907415869
Xenium_Michael,1,1938718247
LibCDS_Michael 1,1,1161712457
LibCDS_SplitOrdered 1,1,1400478120
STD_Lock,4,7387206617
TBB,4,1264636021
WFC_Laborde 4,4,3682977333
WFC_Laborde 8,4,3353043760
LibCDS_Feldman 4,4,279830548
LibCDS_Feldman 8,4,915278455
Xenium_Michael,4,1065342154
LibCDS_Michael 1,4,585793267
LibCDS_SplitOrdered 1,4,700268576
STD_Lock,8,10773749831
TBB,8,443075142
WFC_Laborde 4,8,2156892927
WFC_Laborde 8,8,2044211310
LibCDS_Feldman 4,8,199655657
LibCDS_Feldman 8,8,284196546
Xenium_Michael,8,536580100
LibCDS_Michael 1,8,654031394
LibCDS_SplitOrdered 1,8,239974618
STD_Lock,16,8772843422
TBB,16,339617214
WFC_Laborde 8,16,1552716971
LibCDS_Feldman 4,16,141659030
LibCDS_Feldman 8,16,167042683
Xenium_Michael,16,270366391
LibCDS_Michael 1,16,384342363
LibCDS_SplitOrdered 1,16,462902529
STD_Lock,32,11109836831
TBB,32,321174621
WFC_Laborde 8,32,1648678825
LibCDS_Feldman 4,32,344009326
LibCDS_Feldman 8,32,266808813
Xenium_Michael,32,205667531
LibCDS_Michael 1,32,543538760
LibCDS_SplitOrdered 1,32,336676129
STD_Lock,1,924662023
TBB,1,1060938636
WFC_Laborde 4,1,1844654497
WFC_Laborde 8,1,1665834791
LibCDS_Feldman 4,1,978606436
LibCDS_Feldman 8,1,931566106
Xenium_Michael,1,1672591270
LibCDS_Michael 1,1,1158780382
LibCDS_SplitOrdered 1,1,1495941208
STD_Lock,4,8373338291
TBB,4,1447289291
WFC_Laborde 4,4,3812620862
WFC_Laborde 8,4,3778636076
LibCDS_Feldman 4,4,279713455
LibCDS_Feldman 8,4,691797515
Xenium_Michael,4,1031623259
LibCDS_Michael 1,4,1050401142
LibCDS_SplitOrdered 1,4,980567765
STD_Lock,8,8237233814
TBB,8,525749420
WFC_Laborde 4,8,2379954333
WFC_Laborde 8,8,1560038673
LibCDS_Feldman 4,8,197223394
LibCDS_Feldman 8,8,251060473
Xenium_Michael,8,293557799
LibCDS_Michael 1,8,441509214
LibCDS_SplitOrdered 1,8,235566606
STD_Lock,16,9225454495
TBB,16,319121431
WFC_Laborde 4,16,1722741856
WFC_Laborde 8,16,1078973757
LibCDS_Feldman 4,16,307689328
LibCDS_Feldman 8,16,220296591
Xenium_Michael,16,313347342
LibCDS_Michael 1,16,375582296
LibCDS_SplitOrdered 1,16,383500861
STD_Lock,32,11107620802
TBB,32,305151131
WFC_Laborde 4,32,1659216892
LibCDS_Feldman 4,32,344749944
LibCDS_Feldman 8,32,285093362
Xenium_Michael,32,211352272
LibCDS_Michael 1,32,557801572
LibCDS_SplitOrdered 1,32,396738155
