Structure,Threads,Elapsed Time
LibCDSMichael 1,4,885659778
LibCDSSplitOrdered 1,4,1208416087
LockUnordered,8,11752761619
TBB,8,395765312
WFCUnorderedMap 4,8,2250342903
WFCUnorderedMap 8,8,1813342063
LibCDSFeldman 4,8,451632544
LibCDSFeldman 8,8,278109422
XeniumHarrisMichael,8,346754009
LibCDSMichael 1,8,672167369
LibCDSSplitOrdered 1,8,635440440
LockUnordered,16,10124180022
TBB,16,368684365
WFCUnorderedMap 4,16,1970634036
LibCDSFeldman 4,16,190240728
LibCDSFeldman 8,16,1344085882
XeniumHarrisMichael,16,301913657
LibCDSMichael 1,16,1293399276
LibCDSSplitOrdered 1,16,669383791
LockUnordered,32,10798716878
TBB,32,388257472
WFCUnorderedMap 4,32,1537715010
LibCDSFeldman 4,32,700242536
LibCDSFeldman 8,32,201596820
XeniumHarrisMichael,32,223311745
LibCDSMichael 1,32,267889475
LibCDSSplitOrdered 1,32,152224129
LockUnordered,1,967063954
TBB,1,1306472623
WFCUnorderedMap 4,1,2136558337
WFCUnorderedMap 8,1,1964222863
LibCDSFeldman 4,1,1232382904
LibCDSFeldman 8,1,918064012
XeniumHarrisMichael,1,1582628672
LibCDSMichael 1,1,962710844
LibCDSSplitOrdered 1,1,1380517534
LockUnordered,4,10769090505
TBB,4,1104597295
WFCUnorderedMap 4,4,2578145743
WFCUnorderedMap 8,4,3316930833
LibCDSFeldman 4,4,701911627
LibCDSFeldman 8,4,951165916
XeniumHarrisMichael,4,937568912
LibCDSMichael 1,4,514806875
LibCDSSplitOrdered 1,4,1545666151
LockUnordered,8,11136633681
TBB,8,332132427
WFCUnorderedMap 4,8,2058561820
WFCUnorderedMap 8,8,2067174851
LibCDSFeldman 4,8,900914034
LibCDSFeldman 8,8,403639212
XeniumHarrisMichael,8,285207962
LibCDSMichael 1,8,197461642
LibCDSSplitOrdered 1,8,861126779
LockUnordered,16,10743149797
TBB,16,319930903
WFCUnorderedMap 8,16,2034790497
LibCDSFeldman 4,16,135986172
LibCDSFeldman 8,16,567243541
XeniumHarrisMichael,16,266390996
LibCDSMichael 1,16,198720439
LibCDSSplitOrdered 1,16,443957031
LockUnordered,32,11860022124
TBB,32,369608775
LibCDSFeldman 4,32,1215501986
LibCDSFeldman 8,32,294744632
XeniumHarrisMichael,32,227113880
LibCDSMichael 1,32,263378301
LibCDSSplitOrdered 1,32,717650545
LockUnordered,1,934128240
TBB,1,1044805313
WFCUnorderedMap 4,1,1919229797
WFCUnorderedMap 8,1,1690031822
LibCDSFeldman 4,1,1227731567
LibCDSFeldman 8,1,915392297
XeniumHarrisMichael,1,1601601691
LibCDSMichael 1,1,1236853504
LibCDSSplitOrdered 1,1,1480458086
LockUnordered,4,8695239601
TBB,4,1185934534
WFCUnorderedMap 4,4,3419962731
WFCUnorderedMap 8,4,3033442257
LibCDSFeldman 4,4,464388185
LibCDSFeldman 8,4,1108566291
XeniumHarrisMichael,4,979658006
LibCDSMichael 1,4,929776191
LibCDSSplitOrdered 1,4,942891781
LockUnordered,8,12725052974
TBB,8,630456498
WFCUnorderedMap 4,8,2433261917
LibCDSFeldman 4,8,1103635906
LibCDSFeldman 8,8,374715152
XeniumHarrisMichael,8,441129445
LibCDSMichael 1,8,291031008
LibCDSSplitOrdered 1,8,611979142
LockUnordered,16,10564623900
TBB,16,477622319
WFCUnorderedMap 4,16,1750733267
WFCUnorderedMap 8,16,1860274272
LibCDSFeldman 4,16,764127312
LibCDSFeldman 8,16,241096129
XeniumHarrisMichael,16,292935519
LibCDSMichael 1,16,150798823
LibCDSSplitOrdered 1,16,609218446
LockUnordered,32,11216748507
TBB,32,368292205
LibCDSFeldman 4,32,1350660588
LibCDSFeldman 8,32,994652723
XeniumHarrisMichael,32,228449355
LibCDSMichael 1,32,530078273
LibCDSSplitOrdered 1,32,719014591
LockUnordered,1,897098846
TBB,1,1036657142
WFCUnorderedMap 4,1,2126252053
WFCUnorderedMap 8,1,1692073325
LibCDSFeldman 4,1,959363037
LibCDSFeldman 8,1,917913324
XeniumHarrisMichael,1,1555668550
LibCDSMichael 1,1,1023155559
LibCDSSplitOrdered 1,1,1474808803
LockUnordered,4,7991047539
TBB,4,1143189802
WFCUnorderedMap 4,4,3719021472
WFCUnorderedMap 8,4,2878414601
LibCDSFeldman 4,4,607046873
LibCDSFeldman 8,4,1056586115
XeniumHarrisMichael,4,959923249
LibCDSMichael 1,4,837244245
LibCDSSplitOrdered 1,4,1500317371
LockUnordered,8,10821983899
TBB,8,488518223
