Structure,Threads,Elapsed Time
LibCDS_Michael 1,1,1101821885
Xenium_Michael,1,3079233840
LibCDS_SplitOrdered 1,1,2399959549
STD_Lock,4,4455938764
TBB,4,802196253
WFC_Laborde 4,4,2748540547
WFC_Laborde 8,4,2461885273
LibCDS_Feldman 4,4,574469764
LibCDS_Feldman 8,4,303703531
LibCDS_Michael 1,4,331534292
Xenium_Michael,4,1306460905
LibCDS_SplitOrdered 1,4,816008908
STD_Lock,8,4138785373
TBB,8,295799161
WFC_Laborde 4,8,1530241034
WFC_Laborde 8,8,976110292
LibCDS_Feldman 4,8,225577792
LibCDS_Feldman 8,8,165991247
LibCDS_Michael 1,8,134141782
Xenium_Michael,8,697848760
LibCDS_SplitOrdered 1,8,279553900
STD_Lock,16,4110776695
TBB,16,200992269
WFC_Laborde 4,16,1246373477
WFC_Laborde 8,16,900033917
LibCDS_Feldman 4,16,101117103
LibCDS_Feldman 8,16,90309058
LibCDS_Michael 1,16,115438021
Xenium_Michael,16,296863854
LibCDS_SplitOrdered 1,16,200869811
STD_Lock,32,4499830954
TBB,32,172659235
WFC_Laborde 4,32,774259046
WFC_Laborde 8,32,987658797
LibCDS_Feldman 4,32,58054123
LibCDS_Feldman 8,32,67978246
LibCDS_Michael 1,32,102024669
Xenium_Michael,32,303699065
LibCDS_SplitOrdered 1,32,143708296
STD_Lock,1,1563242877
TBB,1,1579654475
WFC_Laborde 4,1,3733049976
WFC_Laborde 8,1,3256878922
LibCDS_Feldman 4,1,1393661000
LibCDS_Feldman 8,1,1540538661
LibCDS_Michael 1,1,1346680398
Xenium_Michael,1,3093319164
LibCDS_SplitOrdered 1,1,3175834570
STD_Lock,4,6075722325
TBB,4,784090121
WFC_Laborde 4,4,3568959343
WFC_Laborde 8,4,2181450217
LibCDS_Feldman 4,4,342627954
LibCDS_Feldman 8,4,343286765
LibCDS_Michael 1,4,254364073
Xenium_Michael,4,1476363468
LibCDS_SplitOrdered 1,4,815175768
STD_Lock,8,5452449582
TBB,8,185834666
WFC_Laborde 4,8,2630655930
WFC_Laborde 8,8,1149458228
LibCDS_Feldman 4,8,158887343
LibCDS_Feldman 8,8,159664220
LibCDS_Michael 1,8,134810372
Xenium_Michael,8,633461451
LibCDS_SplitOrdered 1,8,268229549
STD_Lock,16,5002836161
TBB,16,251104096
WFC_Laborde 4,16,1081301312
WFC_Laborde 8,16,934681274
LibCDS_Feldman 4,16,104291452
LibCDS_Feldman 8,16,85308427
LibCDS_Michael 1,16,110710039
Xenium_Michael,16,280001804
LibCDS_SplitOrdered 1,16,247522464
STD_Lock,32,4307540110
TBB,32,174267819
WFC_Laborde 4,32,986983658
WFC_Laborde 8,32,915712202
LibCDS_Feldman 4,32,85946659
LibCDS_Feldman 8,32,74557861
LibCDS_Michael 1,32,99855315
Xenium_Michael,32,189067011
LibCDS_SplitOrdered 1,32,128511938
STD_Lock,1,1376862799
TBB,1,1314107632
WFC_Laborde 4,1,4735795200
WFC_Laborde 8,1,3266699300
LibCDS_Feldman 4,1,1384656536
LibCDS_Feldman 8,1,1534200474
LibCDS_Michael 1,1,1146604156
Xenium_Michael,1,3090994654
LibCDS_SplitOrdered 1,1,2397793617
STD_Lock,4,5323364681
TBB,4,712558141
WFC_Laborde 4,4,3320928928
WFC_Laborde 8,4,2151339924
LibCDS_Feldman 4,4,406358350
LibCDS_Feldman 8,4,444730505
LibCDS_Michael 1,4,503155162
Xenium_Michael,4,1258039158
LibCDS_SplitOrdered 1,4,796735662
STD_Lock,8,5374848495
TBB,8,185686853
WFC_Laborde 4,8,2363245504
WFC_Laborde 8,8,1623384568
LibCDS_Feldman 4,8,174773840
LibCDS_Feldman 8,8,162502832
LibCDS_Michael 1,8,131743246
Xenium_Michael,8,681676028
LibCDS_SplitOrdered 1,8,347188480
STD_Lock,16,4946828051
TBB,16,217056308
WFC_Laborde 4,16,1454773757
WFC_Laborde 8,16,762741668
LibCDS_Feldman 4,16,103162787
LibCDS_Feldman 8,16,84023757
LibCDS_Michael 1,16,147078197
Xenium_Michael,16,407362837
LibCDS_SplitOrdered 1,16,276036040
STD_Lock,32,5233175616
TBB,32,168893545
WFC_Laborde 4,32,992750535
WFC_Laborde 8,32,991896679
LibCDS_Feldman 4,32,79922122
LibCDS_Feldman 8,32,70898368
LibCDS_Michael 1,32,89920264
Xenium_Michael,32,222464925
LibCDS_SplitOrdered 1,32,128034802
STD_Lock,1,1563343581
TBB,1,1580784692
WFC_Laborde 4,1,3736435170
WFC_Laborde 8,1,3264034448
LibCDS_Feldman 4,1,1425860508
LibCDS_Feldman 8,1,2031894836
LibCDS_Michael 1,1,1104485313
Xenium_Michael,1,3083951333
LibCDS_SplitOrdered 1,1,2313352086
STD_Lock,4,5637040462
TBB,4,1106299009
WFC_Laborde 4,4,2787028932
WFC_Laborde 8,4,2308717316
