Structure,Threads,Elapsed Time
LibCDS_SplitOrdered 1,4,5334083949
STD_Lock,8,13568655980
TBB,8,906822083
LibCDS_Feldman 4,8,1655536933
LibCDS_Feldman 8,8,1470927192
Xenium_Michael,8,2008709367
LibCDS_Michael 1,8,1722991620
LibCDS_SplitOrdered 1,8,2782555787
STD_Lock,16,12569184099
TBB,16,561249539
LibCDS_Feldman 4,16,1038585864
LibCDS_Feldman 8,16,798033022
Xenium_Michael,16,1290305849
LibCDS_Michael 1,16,1046999571
LibCDS_SplitOrdered 1,16,1682777284
STD_Lock,32,13719568922
TBB,32,373847011
LibCDS_Feldman 4,32,539924530
LibCDS_Feldman 8,32,603152219
Xenium_Michael,32,970218703
LibCDS_Michael 1,32,814150472
LibCDS_SplitOrdered 1,32,956516382
STD_Lock,1,3308386469
TBB,1,4082329476
WFC_Laborde 4,1,13095579168
WFC_Laborde 8,1,9956265107
LibCDS_Feldman 4,1,9547822788
LibCDS_Feldman 8,1,8309724057
Xenium_Michael,1,12126473068
LibCDS_Michael 1,1,8772565309
LibCDS_SplitOrdered 1,1,17181058168
STD_Lock,4,11517435442
TBB,4,1960887131
WFC_Laborde 4,4,6273177309
WFC_Laborde 8,4,4845217544
LibCDS_Feldman 4,4,2790634398
LibCDS_Feldman 8,4,2610099950
Xenium_Michael,4,4095839882
LibCDS_Michael 1,4,3015253887
LibCDS_SplitOrdered 1,4,5042312141
STD_Lock,8,12983751197
TBB,8,1090529176
LibCDS_Feldman 4,8,1482780810
LibCDS_Feldman 8,8,1529078514
Xenium_Michael,8,2159669158
LibCDS_Michael 1,8,1469385879
LibCDS_SplitOrdered 1,8,2746389148
STD_Lock,16,13217736066
TBB,16,598284947
LibCDS_Feldman 4,16,1017081347
LibCDS_Feldman 8,16,970076074
Xenium_Michael,16,1265028075
LibCDS_Michael 1,16,997573083
LibCDS_SplitOrdered 1,16,1524836755
STD_Lock,32,13808369773
TBB,32,398602318
LibCDS_Feldman 4,32,644114703
LibCDS_Feldman 8,32,509977693
Xenium_Michael,32,803255491
LibCDS_Michael 1,32,664365513
LibCDS_SplitOrdered 1,32,949492337
STD_Lock,1,3355461211
TBB,1,4114690856
WFC_Laborde 4,1,13008903543
WFC_Laborde 8,1,9960476638
LibCDS_Feldman 4,1,9532106826
LibCDS_Feldman 8,1,8326189476
Xenium_Michael,1,12108470558
LibCDS_Michael 1,1,8796628389
LibCDS_SplitOrdered 1,1,17179758132
STD_Lock,4,10747527916
TBB,4,2059934322
WFC_Laborde 4,4,6301770575
WFC_Laborde 8,4,4992590527
LibCDS_Feldman 4,4,3075507028
LibCDS_Feldman 8,4,2681306891
Xenium_Michael,4,4178950707
LibCDS_Michael 1,4,2952027665
LibCDS_SplitOrdered 1,4,5266001892
STD_Lock,8,14075093012
TBB,8,1039675272
WFC_Laborde 4,8,3244088725
LibCDS_Feldman 4,8,1513113545
LibCDS_Feldman 8,8,1429751319
Xenium_Michael,8,2152930503
LibCDS_Michael 1,8,1738101010
LibCDS_SplitOrdered 1,8,2547868890
STD_Lock,16,12459008582
TBB,16,543665320
WFC_Laborde 4,16,2086833338
WFC_Laborde 8,16,1814489186
LibCDS_Feldman 4,16,964447294
LibCDS_Feldman 8,16,958366010
Xenium_Michael,16,1470790398
LibCDS_Michael 1,16,1027760990
LibCDS_SplitOrdered 1,16,1753692648
STD_Lock,32,13463164450
TBB,32,374010328
LibCDS_Feldman 4,32,622020669
