STD_Lock,1,5535172084
TBB,1,6050335061
WFC_Laborde 4,1,24281247584
WFC_Laborde 8,1,16323618297
LibCDS_Feldman 4,1,14145212876
LibCDS_Feldman 8,1,11365431429
LibCDS_Michael 1,1,11782269323
Xenium_Michael,1,14476417251
LibCDS_SplitOrdered 1,1,21807040270
STD_Lock,4,15436472005
TBB,4,2679979159
WFC_Laborde 4,4,9125304216
WFC_Laborde 8,4,6250905416
LibCDS_Feldman 4,4,4010454433
LibCDS_Feldman 8,4,3379573191
LibCDS_Michael 1,4,3560082997
Xenium_Michael,4,4008196387
LibCDS_SplitOrdered 1,4,6546586234
STD_Lock,8,15465394770
TBB,8,1452618443
WFC_Laborde 4,8,4597265888
WFC_Laborde 8,8,3265803610
LibCDS_Feldman 4,8,1978629630
LibCDS_Feldman 8,8,1778098679
LibCDS_Michael 1,8,1740940877
Xenium_Michael,8,2007873116
LibCDS_SplitOrdered 1,8,3223684623
STD_Lock,16,14455916312
TBB,16,768380208
WFC_Laborde 4,16,2597715415
WFC_Laborde 8,16,1727555386
LibCDS_Feldman 4,16,1009910978
LibCDS_Feldman 8,16,934221209
LibCDS_Michael 1,16,977006117
Xenium_Michael,16,1195767510
LibCDS_SplitOrdered 1,16,1689812636
STD_Lock,32,14083212055
TBB,32,453896460
WFC_Laborde 4,32,1678265109
WFC_Laborde 8,32,1489024670
LibCDS_Feldman 4,32,734404073
LibCDS_Feldman 8,32,512193321
LibCDS_Michael 1,32,566592914
Xenium_Michael,32,638752471
LibCDS_SplitOrdered 1,32,881454416
