Structure,Threads,Elapsed Time
LibCDSMichael 1,8,515625827
LibCDSSplitOrdered 1,8,1179393189
LockUnordered,16,8209759488
TBB,16,461132317
WFCUnorderedMap 4,16,1447546470
WFCUnorderedMap 8,16,916799992
LibCDSFeldman 4,16,228706558
LibCDSFeldman 8,16,264492321
LibCDSMichael 1,16,217160443
LibCDSSplitOrdered 1,16,603363171
LockUnordered,32,7754123785
TBB,32,264028563
WFCUnorderedMap 4,32,932445836
WFCUnorderedMap 8,32,875830706
LibCDSFeldman 4,32,185954533
LibCDSFeldman 8,32,209755639
LibCDSMichael 1,32,165229761
LibCDSSplitOrdered 1,32,351513732
LockUnordered,1,2720382337
TBB,1,3110306484
WFCUnorderedMap 4,1,6473376009
WFCUnorderedMap 8,1,4815576870
LibCDSFeldman 4,1,3227060074
LibCDSFeldman 8,1,3396145453
LibCDSMichael 1,1,2647389077
LibCDSSplitOrdered 1,1,4176195954
LockUnordered,4,11439834146
TBB,4,1546971288
WFCUnorderedMap 4,4,4341691987
WFCUnorderedMap 8,4,3432536475
LibCDSFeldman 4,4,1361333880
LibCDSFeldman 8,4,1371665932
LibCDSMichael 1,4,996921770
LibCDSSplitOrdered 1,4,2125758435
LockUnordered,8,8757816625
TBB,8,846162576
WFCUnorderedMap 4,8,2338746959
WFCUnorderedMap 8,8,2340716870
LibCDSFeldman 4,8,557702891
LibCDSFeldman 8,8,540651548
LibCDSMichael 1,8,380994424
LibCDSSplitOrdered 1,8,901458066
LockUnordered,16,6793816428
TBB,16,445344928
WFCUnorderedMap 4,16,1636559023
WFCUnorderedMap 8,16,1347396323
LibCDSFeldman 4,16,292645528
LibCDSFeldman 8,16,452167745
LibCDSMichael 1,16,300620774
LibCDSSplitOrdered 1,16,359542491
LockUnordered,32,8401389982
TBB,32,230357554
WFCUnorderedMap 4,32,1148079231
WFCUnorderedMap 8,32,999328214
LibCDSFeldman 4,32,237665791
LibCDSFeldman 8,32,194485082
LibCDSMichael 1,32,175360599
LibCDSSplitOrdered 1,32,325429131
LockUnordered,1,2726787991
TBB,1,3119596742
WFCUnorderedMap 4,1,6530581132
WFCUnorderedMap 8,1,4704615855
LibCDSFeldman 4,1,2870459796
LibCDSFeldman 8,1,2881633965
LibCDSMichael 1,1,2454385383
LibCDSSplitOrdered 1,1,5482662156
LockUnordered,4,12212519293
TBB,4,1505226926
WFCUnorderedMap 4,4,4358583289
WFCUnorderedMap 8,4,3503210251
LibCDSFeldman 4,4,1269440976
LibCDSFeldman 8,4,1317459161
LibCDSMichael 1,4,1307383990
LibCDSSplitOrdered 1,4,2086916739
LockUnordered,8,8366212826
TBB,8,714894213
WFCUnorderedMap 4,8,2285355455
WFCUnorderedMap 8,8,2430774198
LibCDSFeldman 4,8,480262411
LibCDSFeldman 8,8,588955540
LibCDSMichael 1,8,466295342
LibCDSSplitOrdered 1,8,1007850655
LockUnordered,16,8257264552
TBB,16,394445889
WFCUnorderedMap 4,16,1200747586
WFCUnorderedMap 8,16,1238217144
LibCDSFeldman 4,16,308512266
LibCDSFeldman 8,16,274831822
LibCDSMichael 1,16,255889041
LibCDSSplitOrdered 1,16,671656289
LockUnordered,32,8101682491
TBB,32,251312394
WFCUnorderedMap 4,32,959929208
WFCUnorderedMap 8,32,1144688372
LibCDSFeldman 4,32,214641695
LibCDSFeldman 8,32,178074277
LibCDSMichael 1,32,169179324
LibCDSSplitOrdered 1,32,324518817
LockUnordered,1,2577583744
TBB,1,3134897177
WFCUnorderedMap 4,1,6498306702
WFCUnorderedMap 8,1,4836463570
LibCDSFeldman 4,1,2875710907
LibCDSFeldman 8,1,2871560766
LibCDSMichael 1,1,2616877323
LibCDSSplitOrdered 1,1,3987185519
LockUnordered,4,10917836889
TBB,4,1611891915
WFCUnorderedMap 4,4,4494799220
WFCUnorderedMap 8,4,3903174792
LibCDSFeldman 4,4,1322566469
LibCDSFeldman 8,4,1515158217
LibCDSMichael 1,4,1218044249
LibCDSSplitOrdered 1,4,1869050121
LockUnordered,8,9985834910
TBB,8,765685087
WFCUnorderedMap 4,8,2369727879
WFCUnorderedMap 8,8,2161424637
LibCDSFeldman 4,8,506016663
LibCDSFeldman 8,8,552508318
LibCDSMichael 1,8,448715555
LibCDSSplitOrdered 1,8,857227808
LockUnordered,16,8504775161
TBB,16,461171380
WFCUnorderedMap 4,16,1198897842
WFCUnorderedMap 8,16,808478725
LibCDSFeldman 4,16,251478821
LibCDSFeldman 8,16,288727761
LibCDSMichael 1,16,267798152
LibCDSSplitOrdered 1,16,683579089
LockUnordered,32,7950737018
TBB,32,254762362
WFCUnorderedMap 4,32,920855002
WFCUnorderedMap 8,32,959005371
LibCDSFeldman 4,32,182458938
LibCDSFeldman 8,32,198927347
LibCDSMichael 1,32,177440715
LibCDSSplitOrdered 1,32,335520070
LockUnordered,1,2557359539
TBB,1,3224715617
WFCUnorderedMap 4,1,6502244638
WFCUnorderedMap 8,1,5339806607
LibCDSFeldman 4,1,2691321456
LibCDSFeldman 8,1,3298355263
LibCDSMichael 1,1,2615095964
LibCDSSplitOrdered 1,1,4191383408
LockUnordered,4,10099852693
TBB,4,1533461346
WFCUnorderedMap 4,4,4072940348
WFCUnorderedMap 8,4,4152635917
LibCDSFeldman 4,4,1294051820
LibCDSFeldman 8,4,1575847060
LibCDSMichael 1,4,1085319459
LibCDSSplitOrdered 1,4,1964274475
LockUnordered,8,10190607472
TBB,8,803599914
WFCUnorderedMap 4,8,2549096441
WFCUnorderedMap 8,8,2168645926
LibCDSFeldman 4,8,596497764
LibCDSFeldman 8,8,568590908
LibCDSMichael 1,8,394483368
LibCDSSplitOrdered 1,8,919784017
LockUnordered,16,7452227529
TBB,16,566615726
WFCUnorderedMap 4,16,1216477168
WFCUnorderedMap 8,16,1206541701
LibCDSFeldman 4,16,299505009
LibCDSFeldman 8,16,294112730
LibCDSMichael 1,16,264783754
