Structure,Threads,Elapsed Time
LibCDS_Feldman 4,1,2556608927
LibCDS_Feldman 8,1,2260334245
LibCDS_Michael 1,1,2165230490
Xenium_Michael,1,3118770277
LibCDS_SplitOrdered 1,1,3863211951
STD_Lock,4,12595480516
TBB,4,1622321135
WFC_Laborde 4,4,4788472432
WFC_Laborde 8,4,3906754923
LibCDS_Feldman 4,4,1260799308
LibCDS_Feldman 8,4,1404611231
LibCDS_Michael 1,4,980821028
Xenium_Michael,4,1332223371
LibCDS_SplitOrdered 1,4,1954602551
STD_Lock,8,8595963986
TBB,8,852182646
WFC_Laborde 4,8,2531598271
WFC_Laborde 8,8,1882607639
LibCDS_Feldman 4,8,498933231
LibCDS_Feldman 8,8,393440715
LibCDS_Michael 1,8,406432419
Xenium_Michael,8,616345471
LibCDS_SplitOrdered 1,8,862547129
STD_Lock,16,5988277023
TBB,16,379960606
WFC_Laborde 4,16,1726386733
WFC_Laborde 8,16,1338218026
LibCDS_Feldman 4,16,209924302
LibCDS_Feldman 8,16,362893335
LibCDS_Michael 1,16,238811163
Xenium_Michael,16,287463340
LibCDS_SplitOrdered 1,16,518277702
STD_Lock,32,6370024278
TBB,32,295175670
WFC_Laborde 4,32,1202469346
WFC_Laborde 8,32,1324873145
LibCDS_Feldman 4,32,159569768
LibCDS_Feldman 8,32,164106279
LibCDS_Michael 1,32,168552137
Xenium_Michael,32,181383518
LibCDS_SplitOrdered 1,32,327890142
STD_Lock,1,2364068888
TBB,1,2913108659
WFC_Laborde 4,1,7626446010
WFC_Laborde 8,1,4586868709
LibCDS_Feldman 4,1,2298213138
LibCDS_Feldman 8,1,2252741154
LibCDS_Michael 1,1,2312513721
Xenium_Michael,1,3103766489
LibCDS_SplitOrdered 1,1,3874523325
STD_Lock,4,8819708502
TBB,4,1777019176
WFC_Laborde 4,4,4767960085
WFC_Laborde 8,4,3810235766
LibCDS_Feldman 4,4,992635229
LibCDS_Feldman 8,4,1226598255
LibCDS_Michael 1,4,982745494
Xenium_Michael,4,1379505860
LibCDS_SplitOrdered 1,4,1949677560
STD_Lock,8,8912426952
TBB,8,691658906
WFC_Laborde 4,8,2457085291
WFC_Laborde 8,8,1772230950
LibCDS_Feldman 4,8,489542122
LibCDS_Feldman 8,8,420889566
LibCDS_Michael 1,8,481049183
Xenium_Michael,8,660589658
LibCDS_SplitOrdered 1,8,885762981
STD_Lock,16,7345518640
TBB,16,442522012
WFC_Laborde 4,16,1623204456
WFC_Laborde 8,16,1139652924
LibCDS_Feldman 4,16,320531930
LibCDS_Feldman 8,16,285236281
LibCDS_Michael 1,16,335835074
Xenium_Michael,16,269881195
LibCDS_SplitOrdered 1,16,461981510
STD_Lock,32,5914465565
TBB,32,283812451
WFC_Laborde 4,32,1222394846
WFC_Laborde 8,32,1148194254
LibCDS_Feldman 4,32,162486806
LibCDS_Feldman 8,32,172485531
LibCDS_Michael 1,32,186766670
Xenium_Michael,32,180093501
LibCDS_SplitOrdered 1,32,313811357
STD_Lock,1,2343064816
TBB,1,4069375951
WFC_Laborde 4,1,6376887492
WFC_Laborde 8,1,4784355259
LibCDS_Feldman 4,1,2478454511
LibCDS_Feldman 8,1,2474172249
LibCDS_Michael 1,1,2124113924
Xenium_Michael,1,3124335627
LibCDS_SplitOrdered 1,1,4897621098
STD_Lock,4,11178952742
TBB,4,1590561348
WFC_Laborde 4,4,4651990503
WFC_Laborde 8,4,3603571067
LibCDS_Feldman 4,4,1103065271
LibCDS_Feldman 8,4,1265845694
LibCDS_Michael 1,4,1127478395
Xenium_Michael,4,1378251463
LibCDS_SplitOrdered 1,4,1787208056
STD_Lock,8,10093288500
TBB,8,726018642
WFC_Laborde 4,8,2489669035
WFC_Laborde 8,8,1491328686
LibCDS_Feldman 4,8,453327072
LibCDS_Feldman 8,8,408714793
LibCDS_Michael 1,8,465094675
Xenium_Michael,8,520333313
LibCDS_SplitOrdered 1,8,783625198
STD_Lock,16,7315534560
TBB,16,393015950
WFC_Laborde 4,16,1806461998
WFC_Laborde 8,16,819021653
LibCDS_Feldman 4,16,284185269
LibCDS_Feldman 8,16,276086451
LibCDS_Michael 1,16,315498260
Xenium_Michael,16,339774984
LibCDS_SplitOrdered 1,16,514628511
STD_Lock,32,6003906179
TBB,32,293736869
WFC_Laborde 4,32,1255424208
WFC_Laborde 8,32,1122595729
LibCDS_Feldman 4,32,153116865
LibCDS_Feldman 8,32,160448289
LibCDS_Michael 1,32,205881882
Xenium_Michael,32,199347566
LibCDS_SplitOrdered 1,32,346009229
STD_Lock,1,2341324673
TBB,1,2890598586
WFC_Laborde 4,1,6293185964
WFC_Laborde 8,1,4785568287
LibCDS_Feldman 4,1,2471258223
LibCDS_Feldman 8,1,2474373160
LibCDS_Michael 1,1,2097301142
Xenium_Michael,1,3925290138
LibCDS_SplitOrdered 1,1,3866543670
STD_Lock,4,11339405798
TBB,4,1565701174
WFC_Laborde 4,4,4647472467
WFC_Laborde 8,4,3838336925
LibCDS_Feldman 4,4,1227612681
LibCDS_Feldman 8,4,1327385590
LibCDS_Michael 1,4,1135871871
Xenium_Michael,4,1329493739
LibCDS_SplitOrdered 1,4,1906033537
STD_Lock,8,7890687873
TBB,8,909978319
WFC_Laborde 4,8,2491453374
WFC_Laborde 8,8,1832497482
LibCDS_Feldman 4,8,466964177
LibCDS_Feldman 8,8,364441413
LibCDS_Michael 1,8,412756673
Xenium_Michael,8,452443645
LibCDS_SplitOrdered 1,8,907158613
STD_Lock,16,6168036875
TBB,16,476724636
WFC_Laborde 4,16,1406818075
WFC_Laborde 8,16,810673713
LibCDS_Feldman 4,16,215199136
LibCDS_Feldman 8,16,216987917
LibCDS_Michael 1,16,241857438
Xenium_Michael,16,276623775
LibCDS_SplitOrdered 1,16,582323459
STD_Lock,32,5805485356
TBB,32,252950896
WFC_Laborde 4,32,1225624997
WFC_Laborde 8,32,1118907766
LibCDS_Feldman 4,32,161206342
LibCDS_Feldman 8,32,176599126
LibCDS_Michael 1,32,164504469
Xenium_Michael,32,172199136
LibCDS_SplitOrdered 1,32,300246341
STD_Lock,1,3901402932
TBB,1,2679801889
WFC_Laborde 4,1,6569663696
WFC_Laborde 8,1,4768947660
LibCDS_Feldman 4,1,2464543620
LibCDS_Feldman 8,1,2461859313
LibCDS_Michael 1,1,2093872304
Xenium_Michael,1,3117571465
LibCDS_SplitOrdered 1,1,3664157356
STD_Lock,4,10403244085
TBB,4,1627924638
WFC_Laborde 4,4,4813528705
WFC_Laborde 8,4,3823662963
LibCDS_Feldman 4,4,1097044499
LibCDS_Feldman 8,4,1436156756
LibCDS_Michael 1,4,1226742498
Xenium_Michael,4,1381265501
LibCDS_SplitOrdered 1,4,1842201118
