STD_Lock,4,10948441109
TBB,4,2166750291
WFC_Laborde 4,4,5727837009
WFC_Laborde 8,4,4160884660
LibCDS_Feldman 4,4,2973463898
LibCDS_Feldman 8,4,2424790390
Xenium_Michael,4,3869295665
LibCDS_Michael 1,4,2657160334
LibCDS_SplitOrdered 1,4,5160434696
STD_Lock,8,14546102903
TBB,8,862231460
WFC_Laborde 4,8,2884921241
WFC_Laborde 8,8,2179555889
LibCDS_Feldman 4,8,1554618123
LibCDS_Feldman 8,8,1292537650
Xenium_Michael,8,1940214610
LibCDS_Michael 1,8,1388792452
LibCDS_SplitOrdered 1,8,2588939207
STD_Lock,16,12420977305
TBB,16,512291798
WFC_Laborde 4,16,2053786076
WFC_Laborde 8,16,1724514886
LibCDS_Feldman 4,16,920480765
LibCDS_Feldman 8,16,799571334
Xenium_Michael,16,1167923988
LibCDS_Michael 1,16,866709825
LibCDS_SplitOrdered 1,16,1547523300
STD_Lock,32,12031109816
TBB,32,339433184
WFC_Laborde 4,32,1480390950
WFC_Laborde 8,32,1480493115
LibCDS_Feldman 4,32,596939270
LibCDS_Feldman 8,32,466237830
Xenium_Michael,32,673566091
LibCDS_Michael 1,32,546185288
LibCDS_SplitOrdered 1,32,931134781
STD_Lock,1,3216012695
TBB,1,4368340962
WFC_Laborde 4,1,11950942525
WFC_Laborde 8,1,8446778178
LibCDS_Feldman 4,1,9938293545
LibCDS_Feldman 8,1,8567693922
Xenium_Michael,1,13161106753
LibCDS_Michael 1,1,9297163484
LibCDS_SplitOrdered 1,1,18887505111
STD_Lock,4,10242857084
TBB,4,2110228007
WFC_Laborde 8,4,4190970306
LibCDS_Feldman 4,4,2954332700
LibCDS_Feldman 8,4,2383691546
Xenium_Michael,4,3941745005
LibCDS_Michael 1,4,2653102949
LibCDS_SplitOrdered 1,4,5358804637
STD_Lock,8,13821003759
TBB,8,889366332
WFC_Laborde 4,8,3017167273
WFC_Laborde 8,8,2141834233
LibCDS_Feldman 4,8,1515215881
LibCDS_Feldman 8,8,1245247866
Xenium_Michael,8,1948067635
LibCDS_Michael 1,8,1432787407
LibCDS_SplitOrdered 1,8,2613191219
STD_Lock,16,12678334742
TBB,16,554125379
WFC_Laborde 8,16,1892612056
LibCDS_Feldman 4,16,933577602
LibCDS_Feldman 8,16,783246703
Xenium_Michael,16,1124834927
LibCDS_Michael 1,16,837204866
LibCDS_SplitOrdered 1,16,1518425710
STD_Lock,32,12699502615
TBB,32,359936252
WFC_Laborde 4,32,1490390120
WFC_Laborde 8,32,1405300048
LibCDS_Feldman 4,32,577332088
LibCDS_Feldman 8,32,462216314
Xenium_Michael,32,690374984
LibCDS_Michael 1,32,526254803
LibCDS_SplitOrdered 1,32,964998038
STD_Lock,1,3214488171
TBB,1,4368949416
WFC_Laborde 4,1,11947415000
WFC_Laborde 8,1,8443433931
LibCDS_Feldman 4,1,9939403431
LibCDS_Feldman 8,1,8566224181
Xenium_Michael,1,13159147436
LibCDS_Michael 1,1,9324144979
LibCDS_SplitOrdered 1,1,18889215721
STD_Lock,4,9306285591
TBB,4,1945843445
WFC_Laborde 4,4,5045981236
WFC_Laborde 8,4,4144511382
LibCDS_Feldman 4,4,2931676925
LibCDS_Feldman 8,4,2472503077
Xenium_Michael,4,4003163204
LibCDS_Michael 1,4,2791050793
LibCDS_SplitOrdered 1,4,5151704548
STD_Lock,8,13037243847
TBB,8,952209113
WFC_Laborde 4,8,2976104219
WFC_Laborde 8,8,2003402179
LibCDS_Feldman 4,8,1539694557
LibCDS_Feldman 8,8,1305930527
Xenium_Michael,8,1939712813
LibCDS_Michael 1,8,1430478963
LibCDS_SplitOrdered 1,8,2635481404
STD_Lock,16,12292296262
TBB,16,506760191
WFC_Laborde 4,16,2084739763
WFC_Laborde 8,16,1582464793
LibCDS_Feldman 4,16,942066560
LibCDS_Feldman 8,16,804708216
Xenium_Michael,16,1180971911
LibCDS_Michael 1,16,885334895
LibCDS_SplitOrdered 1,16,1594799169
STD_Lock,32,12686517965
TBB,32,350490183
WFC_Laborde 4,32,1472307593
LibCDS_Feldman 4,32,572222297
LibCDS_Feldman 8,32,462179881
Xenium_Michael,32,654886758
LibCDS_Michael 1,32,513736688
LibCDS_SplitOrdered 1,32,900998726
STD_Lock,1,3214887812
TBB,1,4367637445
WFC_Laborde 4,1,11942327599
WFC_Laborde 8,1,8439979199
LibCDS_Feldman 4,1,9936073433
LibCDS_Feldman 8,1,8566618830
Xenium_Michael,1,13160092538
LibCDS_Michael 1,1,9296936035
LibCDS_SplitOrdered 1,1,18884970197
STD_Lock,4,9975500448
TBB,4,2175611885
WFC_Laborde 4,4,5741803757
WFC_Laborde 8,4,4200431517
LibCDS_Feldman 4,4,2985937235
LibCDS_Feldman 8,4,2381787963
Xenium_Michael,4,3991086558
LibCDS_Michael 1,4,2716424090
LibCDS_SplitOrdered 1,4,5244384182
STD_Lock,8,13194214439
TBB,8,947499592
WFC_Laborde 4,8,3015065764
WFC_Laborde 8,8,2109374097
LibCDS_Feldman 4,8,1567148747
LibCDS_Feldman 8,8,1292551328
Xenium_Michael,8,1963244210
LibCDS_Michael 1,8,1460257661
LibCDS_SplitOrdered 1,8,2714594269
STD_Lock,16,13248615893
TBB,16,526371788
WFC_Laborde 4,16,2038413936
WFC_Laborde 8,16,1548344385
LibCDS_Feldman 4,16,945064280
LibCDS_Feldman 8,16,813347875
Xenium_Michael,16,1224436427
LibCDS_Michael 1,16,889707065
LibCDS_SplitOrdered 1,16,1535757830
STD_Lock,32,12618721262
TBB,32,342741215
WFC_Laborde 4,32,1485484202
WFC_Laborde 8,32,1311295010
LibCDS_Feldman 4,32,609247817
LibCDS_Feldman 8,32,458496140
Xenium_Michael,32,687697901
LibCDS_Michael 1,32,505718677
LibCDS_SplitOrdered 1,32,925736571
STD_Lock,1,3213535727
TBB,1,4368458005
WFC_Laborde 4,1,11946584437
WFC_Laborde 8,1,8441695199
LibCDS_Feldman 4,1,9938655757
LibCDS_Feldman 8,1,8569899009
Xenium_Michael,1,13156185976
LibCDS_Michael 1,1,9297565130
LibCDS_SplitOrdered 1,1,18887968702
STD_Lock,4,11075118246
TBB,4,2067603575
WFC_Laborde 4,4,5785315297
WFC_Laborde 8,4,4084143324
LibCDS_Feldman 4,4,2972559870
LibCDS_Feldman 8,4,2380572152
Xenium_Michael,4,3902259648
LibCDS_Michael 1,4,2767667972
LibCDS_SplitOrdered 1,4,5184793140
STD_Lock,8,13019057040
TBB,8,963139188
WFC_Laborde 4,8,3121543080
WFC_Laborde 8,8,2182642189
LibCDS_Feldman 4,8,1500832608
LibCDS_Feldman 8,8,1247115426
Xenium_Michael,8,1954607558
LibCDS_Michael 1,8,1436385923
LibCDS_SplitOrdered 1,8,2681165855
