Structure,Threads,Elapsed Time
WFCUnorderedMap 8,4,2635821877
LibCDSFeldman 4,4,502428365
LibCDSFeldman 8,4,546568145
XeniumHarrisMichael,4,1163517469
LibCDSMichael 1,4,1227890010
LibCDSSplitOrdered 1,4,964167970
LockUnordered,8,11179376082
TBB,8,607693649
WFCUnorderedMap 4,8,2707156788
WFCUnorderedMap 8,8,2640000720
LibCDSFeldman 4,8,386209569
LibCDSFeldman 8,8,251962240
XeniumHarrisMichael,8,333173880
LibCDSMichael 1,8,251421067
LibCDSSplitOrdered 1,8,280530002
LockUnordered,16,9941929791
TBB,16,226612322
WFCUnorderedMap 4,16,1886129620
LibCDSFeldman 4,16,252312806
LibCDSFeldman 8,16,674271676
XeniumHarrisMichael,16,256705070
LibCDSMichael 1,16,228534380
LibCDSSplitOrdered 1,16,416772299
LockUnordered,32,11723906668
TBB,32,283757690
LibCDSFeldman 4,32,824233755
LibCDSFeldman 8,32,510886315
XeniumHarrisMichael,32,189803679
LibCDSMichael 1,32,387776834
LibCDSSplitOrdered 1,32,218927268
LockUnordered,1,970496201
TBB,1,1344209607
WFCUnorderedMap 4,1,2027690804
WFCUnorderedMap 8,1,1867327651
LibCDSFeldman 4,1,937625033
LibCDSFeldman 8,1,894121904
XeniumHarrisMichael,1,1709255662
LibCDSMichael 1,1,1209337308
LibCDSSplitOrdered 1,1,1508640010
LockUnordered,4,9117961995
TBB,4,1226048190
WFCUnorderedMap 4,4,3278643118
WFCUnorderedMap 8,4,2467472572
LibCDSFeldman 4,4,1150624075
LibCDSFeldman 8,4,355748515
XeniumHarrisMichael,4,1097307705
LibCDSMichael 1,4,799274294
LibCDSSplitOrdered 1,4,615801644
LockUnordered,8,9651740150
TBB,8,702334753
WFCUnorderedMap 4,8,2741412194
LibCDSFeldman 4,8,1038246875
LibCDSFeldman 8,8,196996685
XeniumHarrisMichael,8,596223459
LibCDSMichael 1,8,362109125
LibCDSSplitOrdered 1,8,424380366
LockUnordered,16,9598825523
TBB,16,456040813
LibCDSFeldman 4,16,731447513
LibCDSFeldman 8,16,838837990
XeniumHarrisMichael,16,295420171
LibCDSMichael 1,16,641905674
LibCDSSplitOrdered 1,16,241112616
LockUnordered,32,11726231916
TBB,32,341619073
WFCUnorderedMap 4,32,1393803001
WFCUnorderedMap 8,32,1353849500
LibCDSFeldman 4,32,602242822
LibCDSFeldman 8,32,829265517
XeniumHarrisMichael,32,195293779
LibCDSMichael 1,32,617948459
LibCDSSplitOrdered 1,32,517021998
LockUnordered,1,874711912
TBB,1,1151162074
WFCUnorderedMap 4,1,1760209516
WFCUnorderedMap 8,1,1872199498
LibCDSFeldman 4,1,1212142542
LibCDSFeldman 8,1,952805215
XeniumHarrisMichael,1,1709879056
LibCDSMichael 1,1,1210058281
LibCDSSplitOrdered 1,1,1669669961
LockUnordered,4,7537690228
TBB,4,1461011581
WFCUnorderedMap 4,4,3088278112
WFCUnorderedMap 8,4,3667539228
LibCDSFeldman 4,4,494393059
LibCDSFeldman 8,4,617693516
XeniumHarrisMichael,4,1277005174
LibCDSMichael 1,4,766547952
LibCDSSplitOrdered 1,4,898293492
LockUnordered,8,10505300095
TBB,8,462319638
WFCUnorderedMap 8,8,2760504967
LibCDSFeldman 4,8,402076493
LibCDSFeldman 8,8,229158314
XeniumHarrisMichael,8,734323470
LibCDSMichael 1,8,253882891
LibCDSSplitOrdered 1,8,411770125
LockUnordered,16,9191234165
TBB,16,448179257
WFCUnorderedMap 4,16,1810958796
WFCUnorderedMap 8,16,2052701109
LibCDSFeldman 4,16,193994314
LibCDSFeldman 8,16,450114770
XeniumHarrisMichael,16,380350892
LibCDSMichael 1,16,399652021
LibCDSSplitOrdered 1,16,515465120
LockUnordered,32,10375521244
TBB,32,302003745
LibCDSFeldman 4,32,490649174
LibCDSFeldman 8,32,405380912
XeniumHarrisMichael,32,292134280
LibCDSMichael 1,32,574374915
LibCDSSplitOrdered 1,32,207640985
LockUnordered,1,985415821
TBB,1,1174117146
WFCUnorderedMap 4,1,1741576810
WFCUnorderedMap 8,1,1596367545
LibCDSFeldman 4,1,1011441867
LibCDSFeldman 8,1,952437631
XeniumHarrisMichael,1,1689897990
LibCDSMichael 1,1,938323727
LibCDSSplitOrdered 1,1,1408268463
LockUnordered,4,8994180495
TBB,4,1485258449
WFCUnorderedMap 4,4,3491613304
WFCUnorderedMap 8,4,3181922806
LibCDSFeldman 4,4,420276529
LibCDSFeldman 8,4,342270570
XeniumHarrisMichael,4,915947218
LibCDSMichael 1,4,1193666403
LibCDSSplitOrdered 1,4,693964544
LockUnordered,8,10441312190
TBB,8,386360257
WFCUnorderedMap 4,8,2383603567
WFCUnorderedMap 8,8,2393649993
LibCDSFeldman 4,8,222117182
LibCDSFeldman 8,8,577192025
XeniumHarrisMichael,8,305529483
LibCDSMichael 1,8,462544387
LibCDSSplitOrdered 1,8,381335018
LockUnordered,16,9628182958
TBB,16,258534823
WFCUnorderedMap 8,16,1994468647
LibCDSFeldman 4,16,160079840
LibCDSFeldman 8,16,456861549
XeniumHarrisMichael,16,258488946
LibCDSMichael 1,16,602850919
LibCDSSplitOrdered 1,16,644540206
LockUnordered,32,10773190207
TBB,32,333456110
WFCUnorderedMap 4,32,1250439100
LibCDSFeldman 4,32,157981378
LibCDSFeldman 8,32,552444982
XeniumHarrisMichael,32,202903196
LibCDSMichael 1,32,595281354
LibCDSSplitOrdered 1,32,520405062
LockUnordered,1,949046428
TBB,1,1336607982
WFCUnorderedMap 4,1,2011884570
WFCUnorderedMap 8,1,1867091413
LibCDSFeldman 4,1,958108934
LibCDSFeldman 8,1,895429113
XeniumHarrisMichael,1,1708584057
LibCDSMichael 1,1,1036389810
LibCDSSplitOrdered 1,1,1673675357
LockUnordered,4,7797771885
TBB,4,1537060335
WFCUnorderedMap 4,4,3180862697
WFCUnorderedMap 8,4,3174669117
LibCDSFeldman 4,4,594332235
LibCDSFeldman 8,4,840355305
XeniumHarrisMichael,4,1193321189
LibCDSMichael 1,4,1144633143
LibCDSSplitOrdered 1,4,909081019
LockUnordered,8,10519098395
TBB,8,445425338
WFCUnorderedMap 4,8,2609618854
WFCUnorderedMap 8,8,2334460233
LibCDSFeldman 4,8,662943143
LibCDSFeldman 8,8,220029245
XeniumHarrisMichael,8,713485509
LibCDSMichael 1,8,232100488
LibCDSSplitOrdered 1,8,889889872
LockUnordered,16,10482015377
TBB,16,366046182
WFCUnorderedMap 4,16,965220365
WFCUnorderedMap 8,16,2041890820
LibCDSFeldman 4,16,443842276
LibCDSFeldman 8,16,197645605
XeniumHarrisMichael,16,257402200
LibCDSMichael 1,16,416353212
LibCDSSplitOrdered 1,16,441245204
LockUnordered,32,10754874213
TBB,32,295333247
WFCUnorderedMap 4,32,1269971982
LibCDSFeldman 4,32,526491711
LibCDSFeldman 8,32,376639427
XeniumHarrisMichael,32,228999794
LibCDSMichael 1,32,712956122
LibCDSSplitOrdered 1,32,686140060
LockUnordered,1,901667299
TBB,1,1073818190
WFCUnorderedMap 4,1,1769441781
WFCUnorderedMap 8,1,1863924630
LibCDSFeldman 4,1,1207722255
LibCDSFeldman 8,1,933424082
XeniumHarrisMichael,1,1956502583
LibCDSMichael 1,1,1213875221
LibCDSSplitOrdered 1,1,1402378680
LockUnordered,4,8307448109
TBB,4,1213879826
WFCUnorderedMap 4,4,3387383335
WFCUnorderedMap 8,4,3092642175
LibCDSFeldman 4,4,685155680
LibCDSFeldman 8,4,434538396
XeniumHarrisMichael,4,1165325235
LibCDSMichael 1,4,812179527
LibCDSSplitOrdered 1,4,1322997950
LockUnordered,8,10353472043
TBB,8,728990090
WFCUnorderedMap 4,8,2265239380
WFCUnorderedMap 8,8,2334202560
LibCDSFeldman 4,8,747743483
LibCDSFeldman 8,8,225919737
XeniumHarrisMichael,8,592674523
LibCDSMichael 1,8,217130935
LibCDSSplitOrdered 1,8,631122322
LockUnordered,16,11021386530
TBB,16,561901973
WFCUnorderedMap 4,16,1586957626
WFCUnorderedMap 8,16,1972462198
LibCDSFeldman 4,16,173561592
LibCDSFeldman 8,16,560405743
XeniumHarrisMichael,16,275702210
LibCDSMichael 1,16,677927875
LibCDSSplitOrdered 1,16,276726048
LockUnordered,32,10710220610
TBB,32,344905970
LibCDSFeldman 4,32,405684985
LibCDSFeldman 8,32,858806049
XeniumHarrisMichael,32,235724363
LibCDSMichael 1,32,655135963
LibCDSSplitOrdered 1,32,244986763
